10 3.14613 0.0196267
20 4.44581 0.0296969
30 5.47596 0.0376242
40 6.32896 0.0443158
50 7.06324 0.038046
60 7.74721 0.05068
70 8.37682 0.0508038
80 8.94478 0.0547834
90 9.51099 0.0556338
100 9.95084 0.0611355
110 10.4816 0.0580624
120 10.8994 0.0707446
130 11.343 0.0750392
140 11.7815 0.0699538
150 12.2142 0.0790445
160 12.5486 0.0744369
170 12.9974 0.0924978
180 13.3982 0.0834214
190 13.7082 0.0968436
200 14.0866 0.091519
210 14.4609 0.097779
220 14.8107 0.0918836
230 15.115 0.0977836
240 15.4228 0.105955
250 15.7338 0.0933676
260 15.9815 0.100558
270 16.2687 0.101193
280 16.6228 0.102863
290 16.9254 0.109451
300 17.3079 0.128146
310 17.5094 0.124835
320 17.8124 0.123646
330 18.0574 0.108054
340 18.4354 0.128778
350 18.6391 0.121446
360 19.0484 0.123518
370 19.2399 0.117181
380 19.4541 0.142357
390 19.8086 0.145268
400 19.9807 0.127396
410 20.2386 0.138452
420 20.5009 0.134019
430 20.6907 0.132486
440 20.9084 0.119555
450 21.2265 0.137831
460 21.4381 0.126278
470 21.7641 0.136545
480 21.8111 0.146965
490 22.0443 0.134958
500 22.2645 0.133369
510 22.514 0.155725
520 22.7795 0.142865
530 23.0139 0.122629
540 23.1704 0.133949
550 23.4736 0.159762
560 23.4967 0.137975
570 23.7438 0.149323
580 24.0224 0.152827
590 24.1319 0.142534
600 24.4063 0.156224
610 24.5908 0.169385
620 24.6874 0.139907
630 25.0343 0.142194
640 25.1505 0.161499
650 25.4286 0.173521
660 25.6886 0.163811
670 25.8107 0.152301
680 26.0091 0.156289
690 26.2534 0.144742
700 26.2928 0.145168
710 26.3695 0.172942
720 26.7065 0.16699
730 26.9911 0.159064
740 26.967 0.168722
750 27.2678 0.158774
760 27.4663 0.178068
770 27.5991 0.17757
780 27.9666 0.176889
790 28.0408 0.190033
800 28.2616 0.173967
810 28.4582 0.188008
820 28.4908 0.179584
830 28.6987 0.181935
840 28.9611 0.181249
850 29.0718 0.174243
860 29.2564 0.167288
870 29.4161 0.177956
880 29.4728 0.184073
890 29.8156 0.182872
900 29.9106 0.189628
910 30.3099 0.178637
920 30.1586 0.1873
930 30.323 0.180574
940 30.5577 0.189373
950 30.7256 0.196971
960 30.8668 0.175181
970 31.0048 0.17589
980 31.1399 0.207495
990 31.3185 0.189638
