           0.2   2.64904e-06   1.91321e-06
           0.3    0.00239884   0.000133907
           0.4     0.0549845   0.000800202
           0.5      0.261694   0.000952288
           0.6      0.488665   0.000471297
           0.7      0.526183   0.000337155
           0.8      0.498415   0.000288235
           0.9      0.469619   0.000205653
             1      0.439622   0.000149181
           1.1       0.40962   0.000127864
           1.2      0.379606   9.74238e-05
           1.3      0.350054   7.49192e-05
           1.4      0.322325   6.29829e-05
           1.5      0.296557   6.09463e-05
           1.6       0.27279   5.21457e-05
           1.7      0.251163    4.4264e-05
           1.8      0.231395   4.51258e-05
           1.9      0.213662   3.92443e-05
             2       0.19754   3.52412e-05
           2.1      0.183015   3.26423e-05
           2.2      0.169838   2.90387e-05
           2.3      0.157914   2.59967e-05
           2.4      0.147129   2.65185e-05
           2.5      0.137298   2.54398e-05
           2.6      0.128418   2.22122e-05
           2.7      0.120264    1.9473e-05
           2.8      0.112838     1.892e-05
           2.9      0.106012   1.76506e-05
             3      0.099867   1.83127e-05
