0	872.491	971.61	79.9504
1	812.852	913.951	62.657
2	786.405	874.584	54.2271
3	778.214	843.626	51.4353
4	743.638	807.642	53.4557
5	702.827	776.852	54.7442
6	651.968	731.174	55.1828
7	642.266	680.599	64.8505
8	608.582	650.19	42.7182
9	586.264	625.463	44.7648
10	586.264	613.682	37.4143
11	585.435	604.525	33.7237
12	580.642	597.284	18.3289
13	568.226	588.511	24.819
14	557.329	581.423	23.8927
15	524.834	566.098	24.3674
16	523.431	541.938	30.9152
17	519.689	529.977	30.7022
18	496.64	526.829	24.9001
19	496.64	516.425	27.0945
20	487.688	504.542	30.9985
0	922.999	996.087	65.7458
1	879.841	957.633	49.2252
2	851.67	924.323	50.5587
3	825.86	897.003	52.9512
4	793.007	880.09	45.5864
5	793.007	871.148	47.6628
6	772.76	851.303	49.4304
7	760.465	832.286	54.9266
8	724.63	787.117	55.0821
9	722.463	762.245	55.8641
10	692.469	742.576	51.1732
11	683.525	721.227	59.1079
12	623.096	678.116	65.7303
13	621.055	649.653	55.3932
14	608.758	637.943	39.0475
15	608.14	630.134	47.0679
16	589.681	625.911	48.2588
17	581.116	610.342	44.8059
18	575.2	597.021	43.8663
19	552.291	592.953	57.8539
20	552.291	586.2	43.3356
21	552.291	579.315	47.0411
22	545.553	572.4	51.828
23	537.497	570.923	40.376
24	517.611	561.408	49.4347
25	512.877	538.819	35.6828
26	509.228	529.821	39.7232
27	499.618	518.397	35.1793
28	485.48	510.198	44.8153
29	485.48	503.606	31.5271
30	480.849	496.646	24.796
31	477.241	490.407	35.6262
32	465.215	486.98	29.4064
33	465.215	482.959	48.0487
34	458.398	471.845	28.4977
35	454.826	466.434	31.3285
36	447.65	463.241	27.7974
37	441.341	463.653	31.5667
38	441.341	463.653	23.1617
39	441.341	462.32	22.6678
40	437.27	456.068	26.8408
41	437.157	452.133	27.2054
42	437.157	447.202	26.2009
43	436.111	445.754	19.8289
44	436.111	444.94	32.7971
45	436.111	444.834	19.6494
46	436.111	444.834	27.0237
47	429.303	444.697	22.3779
48	436.111	444.834	17.8384
49	436.111	444.834	38.2441
50	429.656	442.463	33.3166
51	425.959	438.307	53.175
52	423.459	434.819	29.1929
53	423.459	434.336	24.7745
54	423.459	434.045	24.5734
55	418.456	429.566	15.0067
56	411.772	426.271	21.3818
57	411.772	424.235	27.7104
58	411.772	424.191	30.9442
59	414.669	424.249	29.3193
