0.0128248           0     2.98543
0.0384745           0     2.98543
0.0641241           0     2.98543
0.0897737           0     2.98543
0.115423           0     2.98543
0.141073           0     2.98543
0.166723           0     2.98543
0.192372           0     2.98543
0.218022           0     2.98543
0.243672           0     2.98543
0.269321           0     2.98543
0.294971           0     2.98543
0.32062           0     2.98543
0.34627           0     2.98543
0.37192           0     2.98543
0.397569           0     2.98543
0.423219           0     2.98543
0.448869           0     2.98543
0.474518           0     2.98543
0.500168           0     2.98543
0.525818           0     2.98543
0.551467           0     2.98543
0.577117           0     2.98543
0.602767           0     2.98543
0.628416           0     2.98543
0.654066           0     2.98543
0.679715           0     2.98543
0.705365           0     2.98543
0.731015           0     2.98543
0.756664           0     2.98543
0.782314           0     2.98543
0.807964           0     2.98543
0.833613           0     2.98543
0.859263 5.83569e-05     2.98543
0.884913  0.00234475     2.98543
0.910562   0.0454743     2.98543
0.936212    0.299044     2.98543
0.961861     1.04887     2.98543
0.987511     2.22885     2.98543
1.01316     3.43432     2.98543
1.03881     4.30851     2.98543
1.06446     4.70541     2.98543
1.09011     4.72721     2.98543
1.11576     4.43539     2.98543
1.14141     4.03873     2.98543
1.16706     3.63243     2.98543
1.19271     3.24266     2.98543
1.21836     2.87912     2.98543
1.24401     2.57467     2.98543
1.26966     2.30349     2.98543
1.29531     2.08132     2.98543
1.32096     1.89256     2.98543
1.34661     1.73972     2.98543
1.37226     1.61342     2.98543
1.39791     1.50105     2.98543
1.42355     1.42873     2.98543
1.4492     1.36305     2.98543
1.47485     1.30992     2.98543
1.5005     1.26741     2.98543
1.52615     1.24072     2.98543
1.5518     1.23131     2.98543
1.57745     1.23335     2.98543
1.6031     1.24316     2.98543
1.62875     1.27293     2.98543
1.6544      1.2953     2.98543
1.68005     1.33183     2.98543
1.7057     1.37618     2.98543
1.73135     1.43516     2.98543
1.757     1.49649     2.98543
1.78265      1.5599     2.98543
1.8083     1.64322     2.98543
1.83395     1.71369     2.98543
1.8596     1.79955     2.98543
1.88525     1.87497     2.98543
1.9109     1.94742     2.98543
1.93655     2.01914     2.98543
1.9622     2.08383     2.98543
1.98785     2.13319     2.98543
2.0135     2.18094     2.98543
2.03915     2.21256     2.98543
2.0648     2.23261     2.98543
2.09045     2.23999     2.98543
2.1161     2.22971     2.98543
2.14174     2.20644     2.98543
2.16739     2.17235     2.98543
2.19304     2.12102     2.98543
2.21869     2.07772     2.98543
2.24434     2.03079     2.98543
2.26999     1.96827     2.98543
2.29564     1.92401     2.98543
2.32129     1.87404     2.98543
2.34694     1.82491     2.98543
2.37259      1.7877     2.98543
2.39824      1.7473     2.98543
2.42389     1.71313     2.98543
2.44954     1.69542     2.98543
2.47519     1.67709     2.98543
2.50084     1.64458     2.98543
2.52649     1.62942     2.98543
2.55214     1.62291     2.98543
