0.0115332           0     6.49582
0.0345996           0     6.49582
0.0576661           0     6.49582
0.0807325           0     6.49582
0.103799           0     6.49582
0.126865           0     6.49582
0.149932           0     6.49582
0.172998           0     6.49582
0.196065           0     6.49582
0.219131           0     6.49582
0.242198           0     6.49582
0.265264           0     6.49582
0.28833           0     6.49582
0.311397           0     6.49582
0.334463           0     6.49582
0.35753           0     6.49582
0.380596           0     6.49582
0.403663           0     6.49582
0.426729           0     6.49582
0.449795           0     6.49582
0.472862           0     6.49582
0.495928           0     6.49582
0.518995           0     6.49582
0.542061           0     6.49582
0.565128           0     6.49582
0.588194           0     6.49582
0.61126           0     6.49582
0.634327           0     6.49582
0.657393           0     6.49582
0.68046           0     6.49582
0.703526           0     6.49582
0.726593           0     6.49582
0.749659           0     6.49582
0.772725           0     6.49582
0.795792           0     6.49582
0.818858           0     6.49582
0.841925           0     6.49582
0.864991           0     6.49582
0.888058           0     6.49582
0.911124           0     6.49582
0.93419 0.000692092     6.49582
0.957257   0.0346176     6.49582
0.980323    0.375707     6.49582
1.00339     2.05507     6.49582
1.02646     5.66707     6.49582
1.04952     9.74589     6.49582
1.07259     11.9581     6.49582
1.09566      11.025     6.49582
1.11872      8.2794     6.49582
1.14179     5.09729     6.49582
1.16485     2.60813     6.49582
1.18792     1.18449     6.49582
1.21099    0.440206     6.49582
1.23405     0.15402     6.49582
1.25712   0.0430637     6.49582
1.28019  0.00897281     6.49582
1.30325  0.00237993     6.49582
1.32632  0.00136684     6.49582
1.34939  0.00873319     6.49582
1.37245   0.0307336     6.49582
1.39552       0.107     6.49582
1.41859    0.255509     6.49582
1.44165    0.557761     6.49582
1.46472     1.05099     6.49582
1.48778      1.6548     6.49582
1.51085     2.17379     6.49582
1.53392     2.52785     6.49582
1.55698     2.31489     6.49582
1.58005     1.79598     6.49582
1.60312     1.13675     6.49582
1.62618    0.635726     6.49582
1.64925    0.291072     6.49582
1.67232    0.101315     6.49582
1.69538   0.0417023     6.49582
1.71845   0.0618688     6.49582
1.74152    0.194317     6.49582
1.76458    0.568306     6.49582
1.78765     1.37082     6.49582
1.81071     2.75116     6.49582
1.83378     4.56368     6.49582
1.85685     6.13462     6.49582
1.87991     6.78958     6.49582
1.90298     6.27026     6.49582
1.92605     4.72835     6.49582
1.94911     2.98264     6.49582
1.97218     1.59441     6.49582
1.99525    0.720266     6.49582
2.01831     0.29459     6.49582
2.04138    0.183515     6.49582
2.06445    0.310558     6.49582
2.08751    0.693906     6.49582
2.11058     1.30447     6.49582
2.13364     1.97718     6.49582
2.15671     2.47073     6.49582
2.17978     2.48781     6.49582
2.20284     2.11772     6.49582
2.22591     1.53947     6.49582
2.24898    0.949598     6.49582
2.27204    0.530681     6.49582
2.29511    0.392563     6.49582
0.0115332           0     6.49582
0.0345996           0     6.49582
0.0576661           0     6.49582
0.0807325           0     6.49582
0.103799           0     6.49582
0.126865           0     6.49582
0.149932           0     6.49582
0.172998           0     6.49582
0.196065           0     6.49582
0.219131           0     6.49582
0.242198           0     6.49582
0.265264           0     6.49582
0.28833           0     6.49582
0.311397           0     6.49582
0.334463           0     6.49582
0.35753           0     6.49582
0.380596           0     6.49582
0.403663           0     6.49582
0.426729           0     6.49582
0.449795           0     6.49582
0.472862           0     6.49582
0.495928           0     6.49582
0.518995           0     6.49582
0.542061           0     6.49582
0.565128           0     6.49582
0.588194           0     6.49582
0.61126           0     6.49582
0.634327           0     6.49582
0.657393           0     6.49582
0.68046           0     6.49582
0.703526           0     6.49582
0.726593           0     6.49582
0.749659           0     6.49582
0.772725           0     6.49582
0.795792           0     6.49582
0.818858           0     6.49582
0.841925           0     6.49582
0.864991           0     6.49582
0.888058           0     6.49582
0.911124           0     6.49582
0.93419 0.000692092     6.49582
0.957257   0.0346176     6.49582
0.980323    0.375707     6.49582
1.00339     2.05507     6.49582
1.02646     5.66707     6.49582
1.04952     9.74589     6.49582
1.07259     11.9581     6.49582
1.09566      11.025     6.49582
1.11872      8.2794     6.49582
1.14179     5.09729     6.49582
1.16485     2.60813     6.49582
1.18792     1.18449     6.49582
1.21099    0.440206     6.49582
1.23405     0.15402     6.49582
1.25712   0.0430637     6.49582
1.28019  0.00897281     6.49582
1.30325  0.00237993     6.49582
1.32632  0.00136684     6.49582
1.34939  0.00873319     6.49582
1.37245   0.0307336     6.49582
1.39552       0.107     6.49582
1.41859    0.255509     6.49582
1.44165    0.557761     6.49582
1.46472     1.05099     6.49582
1.48778      1.6548     6.49582
1.51085     2.17379     6.49582
1.53392     2.52785     6.49582
1.55698     2.31489     6.49582
1.58005     1.79598     6.49582
1.60312     1.13675     6.49582
1.62618    0.635726     6.49582
1.64925    0.291072     6.49582
1.67232    0.101315     6.49582
1.69538   0.0417023     6.49582
1.71845   0.0618688     6.49582
1.74152    0.194317     6.49582
1.76458    0.568306     6.49582
1.78765     1.37082     6.49582
1.81071     2.75116     6.49582
1.83378     4.56368     6.49582
1.85685     6.13462     6.49582
1.87991     6.78958     6.49582
1.90298     6.27026     6.49582
1.92605     4.72835     6.49582
1.94911     2.98264     6.49582
1.97218     1.59441     6.49582
1.99525    0.720266     6.49582
2.01831     0.29459     6.49582
2.04138    0.183515     6.49582
2.06445    0.310558     6.49582
2.08751    0.693906     6.49582
2.11058     1.30447     6.49582
2.13364     1.97718     6.49582
2.15671     2.47073     6.49582
2.17978     2.48781     6.49582
2.20284     2.11772     6.49582
2.22591     1.53947     6.49582
2.24898    0.949598     6.49582
2.27204    0.530681     6.49582
2.29511    0.392563     6.49582
