0.0128248           0     3.24989
0.0384745           0     3.24989
0.0641241           0     3.24989
0.0897737           0     3.24989
0.115423           0     3.24989
0.141073           0     3.24989
0.166723           0     3.24989
0.192372           0     3.24989
0.218022           0     3.24989
0.243672           0     3.24989
0.269321           0     3.24989
0.294971           0     3.24989
0.32062           0     3.24989
0.34627           0     3.24989
0.37192           0     3.24989
0.397569           0     3.24989
0.423219           0     3.24989
0.448869           0     3.24989
0.474518           0     3.24989
0.500168           0     3.24989
0.525818           0     3.24989
0.551467           0     3.24989
0.577117           0     3.24989
0.602767           0     3.24989
0.628416           0     3.24989
0.654066           0     3.24989
0.679715           0     3.24989
0.705365           0     3.24989
0.731015           0     3.24989
0.756664           0     3.24989
0.782314           0     3.24989
0.807964           0     3.24989
0.833613           0     3.24989
0.859263           0     3.24989
0.884913           0     3.24989
0.910562 0.000866118     3.24989
0.936212   0.0302654     3.24989
0.961861    0.256475     3.24989
0.987511     1.08136     3.24989
1.01316     2.54969     3.24989
1.03881     3.93212     3.24989
1.06446     4.87294     3.24989
1.09011     5.32758     3.24989
1.11576      5.1871     3.24989
1.14141     4.77259     3.24989
1.16706     4.24965     3.24989
1.19271     3.66016     3.24989
1.21836     3.23942     3.24989
1.24401     2.80195     3.24989
1.26966     2.46442     3.24989
1.29531     2.08683     3.24989
1.32096     1.83943     3.24989
1.34661     1.67334     3.24989
1.37226     1.53911     3.24989
1.39791     1.40951     3.24989
1.42355     1.35915     3.24989
1.4492     1.28461     3.24989
1.47485     1.21839     3.24989
1.5005     1.16813     3.24989
1.52615     1.14998     3.24989
1.5518     1.11144     3.24989
1.57745     1.14621     3.24989
1.6031     1.12174     3.24989
1.62875     1.15377     3.24989
1.6544     1.13433     3.24989
1.68005     1.16646     3.24989
1.7057      1.1994     3.24989
1.73135     1.31846     3.24989
1.757     1.39531     3.24989
1.78265     1.48588     3.24989
1.8083     1.59327     3.24989
1.83395     1.65093     3.24989
1.8596     1.78667     3.24989
1.88525     1.88793     3.24989
1.9109     2.01561     3.24989
1.93655     2.10048     3.24989
1.9622     2.17588     3.24989
1.98785      2.2725     3.24989
2.0135     2.28051     3.24989
2.03915     2.24492     3.24989
2.0648     2.26844     3.24989
2.09045     2.33256     3.24989
2.1161     2.34181     3.24989
2.14174     2.26358     3.24989
2.16739     2.25644     3.24989
2.19304     2.24808     3.24989
2.21869     2.15133     3.24989
2.24434     2.12708     3.24989
2.26999     2.03208     3.24989
2.29564     1.94902     3.24989
2.32129     1.91903     3.24989
2.34694     1.86755     3.24989
2.37259     1.80866     3.24989
2.39824     1.74299     3.24989
2.42389     1.68225     3.24989
2.44954     1.66471     3.24989
2.47519     1.62633     3.24989
2.50084     1.58773     3.24989
2.52649     1.58827     3.24989
2.55214     1.53946     3.24989
