0.0115332           0      5.6946
0.0345996           0      5.6946
0.0576661           0      5.6946
0.0807325           0      5.6946
0.103799           0      5.6946
0.126865           0      5.6946
0.149932           0      5.6946
0.172998           0      5.6946
0.196065           0      5.6946
0.219131           0      5.6946
0.242198           0      5.6946
0.265264           0      5.6946
0.28833           0      5.6946
0.311397           0      5.6946
0.334463           0      5.6946
0.35753           0      5.6946
0.380596           0      5.6946
0.403663           0      5.6946
0.426729           0      5.6946
0.449795           0      5.6946
0.472862           0      5.6946
0.495928           0      5.6946
0.518995           0      5.6946
0.542061           0      5.6946
0.565128           0      5.6946
0.588194           0      5.6946
0.61126           0      5.6946
0.634327           0      5.6946
0.657393           0      5.6946
0.68046           0      5.6946
0.703526           0      5.6946
0.726593           0      5.6946
0.749659           0      5.6946
0.772725           0      5.6946
0.795792           0      5.6946
0.818858           0      5.6946
0.841925           0      5.6946
0.864991           0      5.6946
0.888058 8.83686e-05      5.6946
0.911124  0.00671316      5.6946
0.93419    0.087926      5.6946
0.957257    0.535439      5.6946
0.980323     1.86157      5.6946
1.00339     4.12136      5.6946
1.02646     6.69168      5.6946
1.04952       8.515      5.6946
1.07259     9.00396      5.6946
1.09566     8.24444      5.6946
1.11872     6.71217      5.6946
1.14179     4.97693      5.6946
1.16485     3.36482      5.6946
1.18792     2.08051      5.6946
1.21099     1.22176      5.6946
1.23405    0.654919      5.6946
1.25712    0.338114      5.6946
1.28019    0.167464      5.6946
1.30325   0.0924389      5.6946
1.32632   0.0788153      5.6946
1.34939    0.110585      5.6946
1.37245    0.192386      5.6946
1.39552     0.34162      5.6946
1.41859      0.5557      5.6946
1.44165    0.835467      5.6946
1.46472     1.15218      5.6946
1.48778     1.46758      5.6946
1.51085     1.70305      5.6946
1.53392     1.78756      5.6946
1.55698     1.70933      5.6946
1.58005     1.48823      5.6946
1.60312     1.17862      5.6946
1.62618    0.856928      5.6946
1.64925    0.584743      5.6946
1.67232    0.405877      5.6946
1.69538    0.354216      5.6946
1.71845    0.471223      5.6946
1.74152    0.803859      5.6946
1.76458     1.38489      5.6946
1.78765     2.21509      5.6946
1.81071     3.18437      5.6946
1.83378     4.11689      5.6946
1.85685       4.771      5.6946
1.87991     4.98934      5.6946
1.90298     4.70656      5.6946
1.92605     4.01019      5.6946
1.94911      3.1152      5.6946
1.97218     2.21145      5.6946
1.99525       1.485      5.6946
2.01831     1.00869      5.6946
2.04138    0.807612      5.6946
2.06445    0.858051      5.6946
2.08751     1.08648      5.6946
2.11058      1.4052      5.6946
2.13364     1.68214      5.6946
2.15671      1.8679      5.6946
2.17978     1.87536      5.6946
2.20284     1.69361      5.6946
2.22591     1.43394      5.6946
2.24898     1.20306      5.6946
2.27204     1.05429      5.6946
2.29511     1.05654      5.6946
