0.0128248           0     3.56528
0.0384745           0     3.56528
0.0641241           0     3.56528
0.0897737           0     3.56528
0.115423           0     3.56528
0.141073           0     3.56528
0.166723           0     3.56528
0.192372           0     3.56528
0.218022           0     3.56528
0.243672           0     3.56528
0.269321           0     3.56528
0.294971           0     3.56528
0.32062           0     3.56528
0.34627           0     3.56528
0.37192           0     3.56528
0.397569           0     3.56528
0.423219           0     3.56528
0.448869           0     3.56528
0.474518           0     3.56528
0.500168           0     3.56528
0.525818           0     3.56528
0.551467           0     3.56528
0.577117           0     3.56528
0.602767           0     3.56528
0.628416           0     3.56528
0.654066           0     3.56528
0.679715           0     3.56528
0.705365           0     3.56528
0.731015           0     3.56528
0.756664           0     3.56528
0.782314           0     3.56528
0.807964           0     3.56528
0.833613           0     3.56528
0.859263           0     3.56528
0.884913           0     3.56528
0.910562 0.000138579     3.56528
0.936212   0.0180085     3.56528
0.961861    0.193166     3.56528
0.987511    0.820702     3.56528
1.01316     2.18406     3.56528
1.03881     3.71852     3.56528
1.06446     5.02909     3.56528
1.09011     5.64653     3.56528
1.11576     5.39851     3.56528
1.14141     5.04751     3.56528
1.16706     4.58749     3.56528
1.19271     3.91533     3.56528
1.21836     3.37453     3.56528
1.24401     2.92515     3.56528
1.26966     2.45887     3.56528
1.29531     2.18296     3.56528
1.32096     1.88865     3.56528
1.34661     1.64873     3.56528
1.37226     1.51889     3.56528
1.39791     1.43116     3.56528
1.42355     1.32563     3.56528
1.4492     1.23363     3.56528
1.47485     1.09445     3.56528
1.5005     1.10407     3.56528
1.52615     1.10081     3.56528
1.5518     1.10115     3.56528
1.57745     1.05148     3.56528
1.6031     1.06716     3.56528
1.62875     1.10462     3.56528
1.6544     1.13727     3.56528
1.68005     1.15886     3.56528
1.7057     1.22184     3.56528
1.73135     1.31506     3.56528
1.757     1.40197     3.56528
1.78265     1.47484     3.56528
1.8083     1.59768     3.56528
1.83395     1.66128     3.56528
1.8596     1.80087     3.56528
1.88525     1.91136     3.56528
1.9109     2.00748     3.56528
1.93655     2.10845     3.56528
1.9622     2.14311     3.56528
1.98785      2.2104     3.56528
2.0135     2.26157     3.56528
2.03915     2.32386     3.56528
2.0648     2.35519     3.56528
2.09045     2.35644     3.56528
2.1161     2.32533     3.56528
2.14174     2.34072     3.56528
2.16739     2.30615     3.56528
2.19304     2.21388     3.56528
2.21869     2.16633     3.56528
2.24434      2.1167     3.56528
2.26999     2.01042     3.56528
2.29564     1.98631     3.56528
2.32129     1.91444     3.56528
2.34694     1.84927     3.56528
2.37259     1.76662     3.56528
2.39824     1.69084     3.56528
2.42389     1.65371     3.56528
2.44954     1.61052     3.56528
2.47519     1.57658     3.56528
2.50084     1.56677     3.56528
2.52649     1.55924     3.56528
2.55214     1.52823     3.56528
