0.0115332           0     5.66047
0.0345996           0     5.66047
0.0576661           0     5.66047
0.0807325           0     5.66047
0.103799           0     5.66047
0.126865           0     5.66047
0.149932           0     5.66047
0.172998           0     5.66047
0.196065           0     5.66047
0.219131           0     5.66047
0.242198           0     5.66047
0.265264           0     5.66047
0.28833           0     5.66047
0.311397           0     5.66047
0.334463           0     5.66047
0.35753           0     5.66047
0.380596           0     5.66047
0.403663           0     5.66047
0.426729           0     5.66047
0.449795           0     5.66047
0.472862           0     5.66047
0.495928           0     5.66047
0.518995           0     5.66047
0.542061           0     5.66047
0.565128           0     5.66047
0.588194           0     5.66047
0.61126           0     5.66047
0.634327           0     5.66047
0.657393           0     5.66047
0.68046           0     5.66047
0.703526           0     5.66047
0.726593           0     5.66047
0.749659           0     5.66047
0.772725           0     5.66047
0.795792           0     5.66047
0.818858           0     5.66047
0.841925           0     5.66047
0.864991           0     5.66047
0.888058           0     5.66047
0.911124  0.00622637     5.66047
0.93419   0.0933788     5.66047
0.957257    0.580675     5.66047
0.980323      1.8955     5.66047
1.00339     4.19218     5.66047
1.02646     6.74967     5.66047
1.04952     8.51634     5.66047
1.07259     8.99879     5.66047
1.09566      8.0909     5.66047
1.11872     6.62702     5.66047
1.14179     4.88499     5.66047
1.16485     3.32094     5.66047
1.18792      2.1431     5.66047
1.21099     1.23065     5.66047
1.23405    0.706511     5.66047
1.25712    0.365939     5.66047
1.28019    0.180653     5.66047
1.30325   0.0921765     5.66047
1.32632   0.0901158     5.66047
1.34939    0.134045     5.66047
1.37245    0.229908     5.66047
1.39552    0.386226     5.66047
1.41859    0.576062     5.66047
1.44165    0.825728     5.66047
1.46472     1.13494     5.66047
1.48778     1.43633     5.66047
1.51085     1.63038     5.66047
1.53392     1.71441     5.66047
1.55698     1.67907     5.66047
1.58005      1.4799     5.66047
1.60312     1.18972     5.66047
1.62618    0.872063     5.66047
1.64925    0.614327     5.66047
1.67232    0.438151     5.66047
1.69538    0.390995     5.66047
1.71845     0.51064     5.66047
1.74152    0.830865     5.66047
1.76458     1.43074     5.66047
1.78765     2.26581     5.66047
1.81071      3.2016     5.66047
1.83378     4.12514     5.66047
1.85685     4.74102     5.66047
1.87991     4.89949     5.66047
1.90298     4.59184     5.66047
1.92605     3.92721     5.66047
1.94911     3.11383     5.66047
1.97218     2.24836     5.66047
1.99525     1.49692     5.66047
2.01831     1.02171     5.66047
2.04138    0.857968     5.66047
2.06445    0.900601     5.66047
2.08751     1.10143     5.66047
2.11058     1.41079     5.66047
2.13364     1.69749     5.66047
2.15671     1.83708     5.66047
2.17978     1.83214     5.66047
2.20284     1.66758     5.66047
2.22591     1.45555     5.66047
2.24898     1.22232     5.66047
2.27204     1.08436     5.66047
2.29511     1.10398     5.66047
0.0115332           0     5.66047
0.0345996           0     5.66047
0.0576661           0     5.66047
0.0807325           0     5.66047
0.103799           0     5.66047
0.126865           0     5.66047
0.149932           0     5.66047
0.172998           0     5.66047
0.196065           0     5.66047
0.219131           0     5.66047
0.242198           0     5.66047
0.265264           0     5.66047
0.28833           0     5.66047
0.311397           0     5.66047
0.334463           0     5.66047
0.35753           0     5.66047
0.380596           0     5.66047
0.403663           0     5.66047
0.426729           0     5.66047
0.449795           0     5.66047
0.472862           0     5.66047
0.495928           0     5.66047
0.518995           0     5.66047
0.542061           0     5.66047
0.565128           0     5.66047
0.588194           0     5.66047
0.61126           0     5.66047
0.634327           0     5.66047
0.657393           0     5.66047
0.68046           0     5.66047
0.703526           0     5.66047
0.726593           0     5.66047
0.749659           0     5.66047
0.772725           0     5.66047
0.795792           0     5.66047
0.818858           0     5.66047
0.841925           0     5.66047
0.864991           0     5.66047
0.888058           0     5.66047
0.911124  0.00622637     5.66047
0.93419   0.0933788     5.66047
0.957257    0.580675     5.66047
0.980323      1.8955     5.66047
1.00339     4.19218     5.66047
1.02646     6.74967     5.66047
1.04952     8.51634     5.66047
1.07259     8.99879     5.66047
1.09566      8.0909     5.66047
1.11872     6.62702     5.66047
1.14179     4.88499     5.66047
1.16485     3.32094     5.66047
1.18792      2.1431     5.66047
1.21099     1.23065     5.66047
1.23405    0.706511     5.66047
1.25712    0.365939     5.66047
1.28019    0.180653     5.66047
1.30325   0.0921765     5.66047
1.32632   0.0901158     5.66047
1.34939    0.134045     5.66047
1.37245    0.229908     5.66047
1.39552    0.386226     5.66047
1.41859    0.576062     5.66047
1.44165    0.825728     5.66047
1.46472     1.13494     5.66047
1.48778     1.43633     5.66047
1.51085     1.63038     5.66047
1.53392     1.71441     5.66047
1.55698     1.67907     5.66047
1.58005      1.4799     5.66047
1.60312     1.18972     5.66047
1.62618    0.872063     5.66047
1.64925    0.614327     5.66047
1.67232    0.438151     5.66047
1.69538    0.390995     5.66047
1.71845     0.51064     5.66047
1.74152    0.830865     5.66047
1.76458     1.43074     5.66047
1.78765     2.26581     5.66047
1.81071      3.2016     5.66047
1.83378     4.12514     5.66047
1.85685     4.74102     5.66047
1.87991     4.89949     5.66047
1.90298     4.59184     5.66047
1.92605     3.92721     5.66047
1.94911     3.11383     5.66047
1.97218     2.24836     5.66047
1.99525     1.49692     5.66047
2.01831     1.02171     5.66047
2.04138    0.857968     5.66047
2.06445    0.900601     5.66047
2.08751     1.10143     5.66047
2.11058     1.41079     5.66047
2.13364     1.69749     5.66047
2.15671     1.83708     5.66047
2.17978     1.83214     5.66047
2.20284     1.66758     5.66047
2.22591     1.45555     5.66047
2.24898     1.22232     5.66047
2.27204     1.08436     5.66047
2.29511     1.10398     5.66047
0.0115332           0     5.66047
0.0345996           0     5.66047
0.0576661           0     5.66047
0.0807325           0     5.66047
0.103799           0     5.66047
0.126865           0     5.66047
0.149932           0     5.66047
0.172998           0     5.66047
0.196065           0     5.66047
0.219131           0     5.66047
0.242198           0     5.66047
0.265264           0     5.66047
0.28833           0     5.66047
0.311397           0     5.66047
0.334463           0     5.66047
0.35753           0     5.66047
0.380596           0     5.66047
0.403663           0     5.66047
0.426729           0     5.66047
0.449795           0     5.66047
0.472862           0     5.66047
0.495928           0     5.66047
0.518995           0     5.66047
0.542061           0     5.66047
0.565128           0     5.66047
0.588194           0     5.66047
0.61126           0     5.66047
0.634327           0     5.66047
0.657393           0     5.66047
0.68046           0     5.66047
0.703526           0     5.66047
