1     1.26966     1.26966           0
2     1.37647     1.32306   0.0377623
3     1.41139     1.35251    0.034809
4      1.3147     1.34306   0.0273596
5       1.393     1.35304   0.0236408
6      1.4595     1.37079   0.0255041
7     1.39188      1.3738   0.0220379
8     1.35279     1.37117   0.0194391
9     1.35974      1.3699   0.0173207
10     1.43664     1.37658   0.0168251
11     1.24502     1.36462   0.0190783
12     1.22001     1.35257   0.0209513
13     1.30475     1.34889   0.0196598
14     1.29605     1.34511   0.0186143
15     1.38503     1.34778   0.0175625
16     1.25717     1.34211   0.0173539
17     1.29851     1.33955   0.0165215
18     1.37667     1.34161   0.0157319
19     1.30921      1.3399   0.0149961
20     1.33764     1.33979   0.0142467
21     1.38956     1.34216    0.013764
22     1.45758     1.34741   0.0141028
23     1.31517     1.34601   0.0135591
24     1.24525     1.34181   0.0136285
25     1.38744     1.34363    0.013205
26     1.40395     1.34595   0.0128993
27     1.38218     1.34729   0.0124911
28     1.24871     1.34377   0.0125314
29     1.25827     1.34083   0.0124413
30     1.26431     1.33827   0.0122853
31      1.2143     1.33428    0.012523
32     1.41455     1.33678   0.0123803
33     1.30339     1.33577   0.0120465
34     1.35033      1.3362   0.0116997
35     1.32663     1.33593   0.0113687
36     1.20753     1.33236   0.0115989
37     1.34802     1.33278   0.0112931
38     1.49139     1.33696   0.0117419
39     1.44136     1.33963   0.0117421
40     1.31022      1.3389   0.0114715
41     1.39254     1.34021   0.0112661
42     1.28869     1.33898   0.0110644
43     1.25789      1.3371   0.0109667
44      1.2965     1.33617   0.0107562
45     1.22348     1.33367   0.0108048
46     1.19474     1.33065   0.0109839
47     1.39883      1.3321   0.0108456
48     1.34956     1.33246   0.0106257
49     1.25624     1.33091   0.0105221
50     1.41007     1.33249   0.0104301
51     1.51922     1.33615   0.0108492
52     1.49179     1.33914   0.0110457
53     1.35327     1.33941   0.0108405
54     1.32253      1.3391   0.0106443
55      1.3426     1.33916   0.0104509
56     1.22786     1.33717   0.0104516
57     1.40805     1.33842   0.0103419
58     1.37495     1.33905   0.0101828
59     1.20213     1.33673   0.0102712
60     1.35477     1.33703   0.0101045
61     1.35503     1.33732  0.00994312
62     1.28535     1.33648  0.00981802
63     1.38922     1.33732  0.00969779
64     1.33582      1.3373  0.00954629
65     1.25636     1.33605  0.00948028
66     1.34208     1.33614  0.00933708
67     1.25096     1.33487  0.00928387
68     1.32307      1.3347  0.00914897
69     1.41465     1.33586  0.00908944
70     1.24718     1.33459  0.00904744
71     1.36841     1.33507  0.00893255
72     1.18547     1.33299  0.00904691
73     1.23812     1.33169  0.00901585
74     1.42951     1.33301  0.00899039
75     1.34118     1.33312  0.00887118
76     1.39438     1.33393  0.00879099
77     1.35033     1.33414   0.0086794
78     1.48607     1.33609  0.00878398
79      1.4727     1.33782  0.00884137
80     1.38758     1.33844  0.00875271
81     1.30801     1.33806  0.00865271
82     1.35342     1.33825  0.00854922
83     1.23331     1.33699   0.0085392
84     1.37089     1.33739  0.00844708
85      1.2565     1.33644  0.00840113
86     1.26561     1.33561  0.00834372
87     1.35905     1.33588  0.00825216
88     1.37719     1.33635  0.00817173
89     1.46486      1.3378  0.00820649
90     1.30029     1.33738  0.00812588
91     1.26617      1.3366  0.00807418
92     1.33261     1.33655  0.00798653
93      1.2831     1.33598  0.00792131
94     1.39016     1.33656  0.00785799
95     1.41253     1.33736  0.00781585
96     1.46163     1.33865  0.00784091
97     1.26639     1.33791  0.00779539
98     1.29274     1.33744  0.00772946
99     1.45917     1.33867  0.00774856
100     1.26276     1.33792  0.00770818
