           1    -3.35216    -3.35216           0
           2    -3.35386    -3.35301 0.000600332
           3      -3.352    -3.35267 0.000485608
           4    -3.35476    -3.35319 0.000581568
           5    -3.35239    -3.35303 0.000486796
           6     -3.3534    -3.35309 0.000409541
           7    -3.35093    -3.35279 0.000452691
           8    -3.35345    -3.35287 0.000403569
           9    -3.35173    -3.35274  0.00037803
          10    -3.35418    -3.35289  0.00036669
          11    -3.35528     -3.3531 0.000392565
          12    -3.35347    -3.35313 0.000361048
          13     -3.3529    -3.35312 0.000333705
          14    -3.35555    -3.35329 0.000352127
          15    -3.35221    -3.35322 0.000335924
          16    -3.35282    -3.35319 0.000315832
          17    -3.35267    -3.35316 0.000298731
          18    -3.35265    -3.35313 0.000283473
          19    -3.35085    -3.35301 0.000292953
          20    -3.35196    -3.35296 0.000282968
          21    -3.35041    -3.35284 0.000294517
          22    -3.35307    -3.35285 0.000281313
          23    -3.35256    -3.35284  0.00026936
          24    -3.35281    -3.35284 0.000258139
          25    -3.35249    -3.35282 0.000248189
          26    -3.35105    -3.35275 0.000247792
          27    -3.35281    -3.35276 0.000238622
          28    -3.35232    -3.35274 0.000230605
          29    -3.35252    -3.35273 0.000222779
          30    -3.35385    -3.35277 0.000218443
          31    -3.35247    -3.35276 0.000211608
          32    -3.35249    -3.35275 0.000205172
          33    -3.35453    -3.35281 0.000205916
          34    -3.35375    -3.35283 0.000201718
          35    -3.35303    -3.35284 0.000196029
          36      -3.353    -3.35284 0.000190632
          37    -3.35331    -3.35286 0.000185899
          38    -3.35316    -3.35286 0.000181173
          39    -3.35447    -3.35291 0.000181169
          40     -3.3535    -3.35292 0.000177246
          41    -3.35346    -3.35293  0.00017341
          42    -3.35256    -3.35293 0.000169505
          43    -3.35083    -3.35288 0.000172453
          44    -3.35043    -3.35282 0.000177246
          45    -3.35282    -3.35282 0.000173307
          46    -3.35189     -3.3528 0.000170724
          47    -3.35002    -3.35274 0.000177018
          48    -3.35299    -3.35275 0.000173408
          49    -3.35374    -3.35277 0.000171059
          50    -3.35271    -3.35277 0.000167641
          51    -3.35207    -3.35275 0.000164912
          52    -3.35006     -3.3527 0.000169701
          53    -3.35348    -3.35271 0.000167129
          54    -3.35238    -3.35271 0.000164151
          55    -3.35442    -3.35274 0.000164073
          56    -3.35464    -3.35277 0.000164597
          57    -3.35362    -3.35279 0.000162382
          58    -3.35161    -3.35277 0.000160856
          59     -3.3539    -3.35279 0.000159269
          60    -3.35243    -3.35278 0.000156726
          61    -3.35302    -3.35279 0.000154205
          62    -3.35268    -3.35278 0.000151728
          63    -3.35351     -3.3528 0.000149761
          64    -3.35301     -3.3528 0.000147459
          65    -3.35437    -3.35282 0.000147148
          66    -3.35321    -3.35283 0.000145036
          67     -3.3538    -3.35284 0.000143596
          68     -3.3522    -3.35283 0.000141795
          69    -3.35476    -3.35286 0.000142477
          70    -3.35345    -3.35287 0.000140687
          71    -3.35111    -3.35285 0.000140873
          72    -3.35258    -3.35284 0.000138965
          73    -3.35275    -3.35284 0.000137067
          74    -3.35345    -3.35285 0.000135465
          75    -3.35367    -3.35286 0.000134099
          76    -3.35185    -3.35285 0.000132988
          77    -3.35204    -3.35284 0.000131668
          78    -3.35446    -3.35286 0.000131612
          79    -3.35408    -3.35287 0.000130854
          80    -3.35219    -3.35286 0.000129495
          81    -3.35396    -3.35288 0.000128607
          82    -3.35258    -3.35287 0.000127088
          83     -3.3531    -3.35288 0.000125586
          84     -3.3518    -3.35286 0.000124748
          85    -3.35437    -3.35288 0.000124534
          86    -3.35194    -3.35287 0.000123569
          87    -3.35052    -3.35284 0.000125065
          88    -3.35394    -3.35286 0.000124267
          89    -3.35483    -3.35288 0.000124826
          90    -3.35298    -3.35288 0.000123444
          91    -3.35566    -3.35291 0.000125824
          92    -3.35267    -3.35291 0.000124484
          93    -3.35276    -3.35291 0.000123156
          94    -3.35231     -3.3529 0.000122007
          95    -3.35394    -3.35291 0.000121213
          96    -3.35298    -3.35291 0.000119952
          97    -3.35325    -3.35291 0.000118766
          98    -3.35248    -3.35291 0.000117636
          99    -3.35219     -3.3529 0.000116673
         100    -3.35335    -3.35291 0.000115594
         101    -3.35472    -3.35292 0.000115834
         102    -3.35316    -3.35293 0.000114722
         103    -3.35386    -3.35294 0.000113966
         104    -3.35157    -3.35292 0.000113627
         105    -3.35418    -3.35294 0.000113174
         106    -3.35498    -3.35295 0.000113737
         107    -3.35193    -3.35294  0.00011308
         108    -3.35147    -3.35293 0.000112852
         109    -3.35333    -3.35293 0.000111875
         110    -3.35172    -3.35292 0.000111398
         111    -3.35397    -3.35293 0.000110794
         112    -3.35277    -3.35293 0.000109815
         113    -3.35092    -3.35291  0.00011027
         114    -3.35339    -3.35292 0.000109381
         115    -3.35017    -3.35289 0.000111012
         116    -3.35223    -3.35289 0.000110203
         117     -3.3512    -3.35287 0.000110201
         118    -3.35324    -3.35288 0.000109311
         119    -3.35361    -3.35288 0.000108566
         120    -3.35345    -3.35289 0.000107764
         121    -3.35208    -3.35288 0.000107082
         122    -3.35313    -3.35288 0.000106224
         123    -3.35284    -3.35288 0.000105361
         124    -3.35301    -3.35288 0.000104516
         125    -3.35156    -3.35287 0.000104215
         126    -3.35349    -3.35288 0.000103501
         127    -3.35122    -3.35287 0.000103505
         128    -3.35381    -3.35287 0.000102958
         129    -3.35239    -3.35287 0.000102228
         130    -3.35144    -3.35286 0.000102029
         131    -3.35189    -3.35285 0.000101517
         132     -3.3528    -3.35285 0.000100748
         133    -3.35259    -3.35285  0.00010001
