           1     2.18783     2.18783           0
           2     2.46689     2.32736   0.0986612
           3     2.63166     2.42879     0.10576
           4     2.64235     2.48218   0.0918121
           5     2.59658     2.50506   0.0762469
           6     2.85069     2.56267   0.0824775
           7     2.59637     2.56748   0.0708354
           8     2.58951     2.57024   0.0620345
           9     2.48481     2.56074   0.0558632
          10     2.40086     2.54476    0.052515
          11     2.62598     2.55214   0.0482573
          12     2.68239     2.56299   0.0454401
          13      2.7634     2.57841    0.044483
          14     2.71157     2.58792   0.0423102
          15     2.63117      2.5908   0.0395877
          16     2.62545     2.59297   0.0371726
          17     2.69677     2.59908   0.0354839
          18     2.54585     2.59612   0.0336355
          19     2.57737     2.59513   0.0318797
          20     2.61685     2.59622   0.0303042
          21     2.59913     2.59636   0.0288615
          22     2.49993     2.59197   0.0278804
          23     2.34397     2.58119   0.0286776
          24     2.57386     2.58088   0.0274844
          25     2.67612     2.58469   0.0266477
          26     2.59348     2.58503   0.0256249
          27     2.58254     2.58494    0.024676
          28     2.64705     2.58716   0.0238942
          29     2.80531     2.59468   0.0242255
          30     2.49134     2.59124   0.0236616
          31     2.64679     2.59303   0.0229661
          32     2.77893     2.59884   0.0229714
          33     2.62993     2.59978   0.0222946
          34     2.65263     2.60133    0.021693
          35     2.64014     2.60244   0.0211015
          36     2.61677     2.60284   0.0205191
          37     2.71135     2.60577    0.020173
          38      2.5964     2.60553   0.0196436
          39     2.53086     2.60361    0.019233
          40     2.47043     2.60028   0.0190382
          41      2.7358     2.60359   0.0188586
          42     2.63302     2.60429   0.0184226
          43     2.31617     2.59759    0.019174
          44     2.52814     2.59601   0.0188031
          45     2.52369      2.5944   0.0184538
          46     2.62707     2.59511   0.0180662
          47     2.54013     2.59394   0.0177197
          48     2.76873     2.59758   0.0177208
          49     2.51852     2.59597   0.0174324
          50     2.78849     2.59982   0.0175038
          51     2.65989       2.601   0.0172002
          52     2.69406     2.60279   0.0169623
          53     2.57823     2.60233   0.0166486
          54     2.54478     2.60126   0.0163743
          55     2.81933     2.60522   0.0165497
          56     2.60744     2.60526   0.0162542
          57     2.48637     2.60318   0.0161023
          58     2.75179     2.60574   0.0160272
          59     2.54954     2.60479   0.0157839
          60     2.69536      2.6063   0.0155928
          61      2.8277     2.60993    0.015754
          62      2.5788     2.60943   0.0155079
          63     2.68106     2.61056   0.0153034
          64     2.53453     2.60937   0.0151103
          65     2.67303     2.61035   0.0149095
          66     2.74827     2.61244   0.0148293
          67     2.58025     2.61196   0.0146158
          68      2.4851      2.6101   0.0145194
          69      2.6888     2.61124   0.0143537
          70     2.74222     2.61311   0.0142701
          71     2.64643     2.61358   0.0140769
          72     2.66996     2.61436   0.0139031
          73     2.73187     2.61597   0.0138055
          74     2.86097     2.61928   0.0140104
          75     2.56672     2.61858   0.0138411
          76     2.64742     2.61896   0.0136642
          77     2.76181     2.62082    0.013612
          78     2.82498     2.62343   0.0136869
          79     2.58959       2.623   0.0135203
          80     2.67104     2.62361   0.0133647
          81     2.52904     2.62244   0.0132506
          82     2.46878     2.62056   0.0132208
          83     2.48945     2.61898   0.0131556
          84     2.66587     2.61954   0.0130108
          85     2.72435     2.62078    0.012916
          86     2.75009     2.62228   0.0128531
          87     2.54756     2.62142    0.012734
          88     2.68944     2.62219   0.0126127
          89     2.66282     2.62265   0.0124793
          90     2.60027      2.6224   0.0123431
          91     2.99577      2.6265   0.0128713
          92     2.83766      2.6288   0.0129344
          93     2.69889     2.62955   0.0128173
          94      2.7704     2.63105   0.0127682
          95     2.61269     2.63086   0.0126353
          96     2.66377      2.6312   0.0125083
          97     2.57835     2.63066   0.0123912
          98      2.8655     2.63305   0.0124944
          99     2.96285     2.63638   0.0128046
         100     2.73346     2.63735   0.0127133
         101     2.55343     2.63652   0.0126145
         102     2.66373     2.63679   0.0124936
         103     2.51827     2.63564   0.0124252
         104     2.49802     2.63432    0.012376
         105     2.67126     2.63467   0.0122632
         106     2.70233     2.63531   0.0121641
         107     2.55401     2.63455   0.0120741
         108     2.43418     2.63269    0.012104
         109     2.63008     2.63267    0.011993
         110     2.49543     2.63142   0.0119487
         111     2.48248     2.63008   0.0119161
         112     2.60066     2.62982   0.0118126
         113     2.67566     2.63022    0.011715
         114     2.55712     2.62958   0.0116298
         115     2.88235     2.63178   0.0117346
         116      2.5366     2.63096    0.011662
         117     2.55003     2.63027   0.0115829
         118     2.72337     2.63105   0.0115115
         119     2.60386     2.63083   0.0114171
         120     2.40347     2.62893   0.0114781
         121     2.61048     2.62878   0.0113842
         122     2.87569      2.6308   0.0114694
         123     2.72274     2.63155   0.0114005
         124     2.61386     2.63141   0.0113094
         125     2.71956     2.63211   0.0112409
         126     2.67366     2.63244   0.0111565
         127     2.52238     2.63158   0.0111023
         128     2.71458     2.63222   0.0110345
         129     2.53833      2.6315   0.0109729
         130     2.69494     2.63198   0.0108994
         131     2.66097     2.63221   0.0108184
         132     2.42991     2.63067   0.0108445
         133     2.53365     2.62994   0.0107874
         134     2.55056     2.62935   0.0107232
         135     2.85931     2.63105   0.0107782
         136     2.62541     2.63101    0.010699
         137     2.65995     2.63122    0.010623
         138     2.86457     2.63292   0.0106798
         139     2.77043      2.6339   0.0106487
         140     2.83886     2.63537   0.0106728
         141     2.49359     2.63436   0.0106443
         142     2.95806     2.63664   0.0108107
         143     2.79925     2.63778   0.0107948
         144     2.66649     2.63798   0.0107216
         145     2.61466     2.63782   0.0106489
         146     2.46919     2.63666   0.0106384
         147     2.54758     2.63606   0.0105833
         148     2.54255     2.63543   0.0105306
         149     2.53313     2.63474   0.0104823
         150     2.72392     2.63533   0.0104293
         151     2.56986      2.6349   0.0103692
         152      2.5404     2.63428   0.0103196
         153     2.72346     2.63486   0.0102686
         154     2.72544     2.63545   0.0102188
         155     2.59127     2.63516   0.0101568
         156     2.60048     2.63494   0.0100941
         157     2.59563     2.63469   0.0100329
         158     2.55417     2.63418  0.00998238
         159     2.73921     2.63484  0.00994143
         160     2.59735     2.63461  0.00988206
         161     2.54486     2.63405  0.00983639
         162      2.4611     2.63298  0.00983344
         163     2.72738     2.63356  0.00979015
         164     2.74223     2.63422  0.00975285
         165     2.61581     2.63411  0.00969438
         166     2.59595     2.63388   0.0096387
         167      2.5725     2.63352  0.00958799
         168     2.50357     2.63274  0.00956207
         169     2.56376     2.63233   0.0095142
         170     2.72403     2.63287  0.00947351
         171     2.61171     2.63275  0.00941892
         172     2.71664     2.63324  0.00937677
         173     2.72109     2.63375  0.00933632
         174     2.53497     2.63318   0.0092999
         175     2.50113     2.63242  0.00927732
         176     2.36546     2.63091  0.00934779
         177     2.72091     2.63141  0.00930879
         178     2.71426     2.63188  0.00926812
         179      2.5902     2.63165  0.00921927
         180     2.53472     2.63111  0.00918376
         181     2.69646     2.63147  0.00914012
         182     2.65105     2.63158  0.00909053
         183      2.7658     2.63231   0.0090704
         184     2.76099     2.63301  0.00904802
         185     2.41308     2.63182  0.00907688
         186     2.73721     2.63239  0.00904574
         187     2.64733     2.63247  0.00899772
         188     2.60134      2.6323  0.00895139
         189     2.54962     2.63186  0.00891471
         190     2.50691     2.63121  0.00889202
         191     2.79652     2.63207  0.00888748
         192      2.6276     2.63205  0.00884122
         193     2.86662     2.63326  0.00887856
         194     2.60737     2.63313   0.0088338
         195     2.84994     2.63424  0.00885819
         196     2.69592     2.63456  0.00881859
         197     2.65266     2.63465   0.0087743
         198     2.62247     2.63459   0.0087302
         199     2.51612     2.63399  0.00870661
         200      2.7099     2.63437  0.00867134
         201     2.89998     2.63569  0.00872831
         202      2.6632     2.63583  0.00868616
         203     2.81445     2.63671  0.00868783
         204     2.69465     2.63699  0.00864988
         205     2.55124     2.63658   0.0086178
         206     2.77294     2.63724  0.00860135
         207     2.77016     2.63788  0.00858373
         208     2.68288      2.6381  0.00854519
         209     2.77803     2.63877  0.00853049
         210     2.62933     2.63872  0.00848999
         211     2.58209     2.63845    0.008454
         212     2.54408     2.63801  0.00842583
         213     2.66886     2.63815  0.00838752
         214     2.59761     2.63796  0.00835046
         215     2.52718     2.63745   0.0083275
         216      2.4165     2.63642  0.00835154
         217     2.64186     2.63645  0.00831309
         218     2.53396     2.63598  0.00828824
         219     2.59066     2.63577  0.00825298
         220     2.64587     2.63582  0.00821559
         221     2.42751     2.63488  0.00823231
         222     2.47659     2.63416  0.00822605
         223     2.41373     2.63317  0.00824834
         224      2.4705     2.63245  0.00824342
         225      2.3732      2.6313  0.00828692
         226     2.60398     2.63117  0.00825113
         227     2.46761     2.63045  0.00824618
         228      2.7962     2.63118    0.008242
         229     2.83692     2.63208  0.00825482
         230     2.64136     2.63212  0.00821903
         231     2.62436     2.63209  0.00818352
         232     2.53087     2.63165  0.00815987
         233     2.59408     2.63149  0.00812644
         234     2.50364     2.63094  0.00811006
         235     2.65577     2.63105  0.00807623
         236     2.64803     2.63112  0.00804233
         237     2.65024      2.6312   0.0080088
         238     2.59345     2.63104  0.00797673
         239     2.53952     2.63066  0.00795254
         240     2.53785     2.63027   0.0079288
         241     2.53243     2.62987  0.00790628
         242      2.7805     2.63049  0.00789808
         243     2.53868     2.63011  0.00787461
