-0.790503	-0.614091
-0.800445	-0.607873
-0.803395	-0.62312
-0.803989	-0.619263
-0.769619	-0.62667
-0.784767	-0.612919
-0.810465	-0.598235
-0.800432	-0.611955
-0.79253	-0.625404
-0.800721	-0.652501
-0.829002	-0.639764
-0.812923	-0.610891
-0.815489	-0.619499
-0.785162	-0.617335
-0.79536	-0.617256
-0.808893	-0.628846
-0.802647	-0.616908
-0.806219	-0.627919
-0.819425	-0.606241
-0.78317	-0.620562
-0.821747	-0.614404
-0.81888	-0.603969
-0.782403	-0.617075
-0.814704	-0.641909
-0.852966	-0.616198
-0.827635	-0.607584
-0.802789	-0.622016
-0.78485	-0.624346
-0.79984	-0.630384
-0.80364	-0.631401
-0.781935	-0.617286
-0.800144	-0.61676
-0.802571	-0.621165
-0.811719	-0.614808
-0.790899	-0.622886
-0.800536	-0.606862
-0.795441	-0.610234
-0.789784	-0.610088
-0.773195	-0.631566
-0.798425	-0.630274
-0.817151	-0.621141
-0.802068	-0.614758
-0.82064	-0.617164
-0.794528	-0.615045
-0.838877	-0.590875
-0.778248	-0.61087
-0.815839	-0.621125
-0.810557	-0.632615
-0.78489	-0.603952
-0.800494	-0.612138
-0.797356	-0.623247
-0.793129	-0.637233
-0.793094	-0.606137
-0.792824	-0.609098
-0.806984	-0.621276
-0.79295	-0.636659
-0.829359	-0.611498
-0.775928	-0.618308
-0.792356	-0.630204
-0.807875	-0.617673
-0.794799	-0.617582
-0.795052	-0.607535
-0.80118	-0.628357
-0.793972	-0.617345
-0.786658	-0.618321
-0.790667	-0.626486
-0.778875	-0.640343
-0.787305	-0.620168
-0.792493	-0.59667
-0.792369	-0.62887
-0.800912	-0.611859
-0.811938	-0.606033
-0.80447	-0.606192
-0.791388	-0.622164
-0.797844	-0.617988
-0.796372	-0.619468
-0.80549	-0.618924
-0.818794	-0.616191
-0.814423	-0.612925
-0.793339	-0.6113
-0.795917	-0.594264
-0.770831	-0.634589
-0.792609	-0.609013
-0.805146	-0.616552
-0.811777	-0.614671
-0.785427	-0.618788
-0.796037	-0.61765
-0.787864	-0.621025
-0.805778	-0.628617
-0.828411	-0.614153
-0.812455	-0.621544
-0.828241	-0.612283
-0.785007	-0.60828
-0.784247	-0.616596
-0.765065	-0.596103
-0.785288	-0.615583
-0.799787	-0.623614
-0.815743	-0.62576
-0.778133	-0.623318
-0.789082	-0.630327
-0.765193	-0.638051
-0.815536	-0.612979
-0.80347	-0.612512
-0.80695	-0.623964
-0.7913	-0.62933
-0.813372	-0.616063
-0.812257	-0.618899
-0.827769	-0.621805
-0.814607	-0.612416
-0.807912	-0.615942
-0.803813	-0.619741
-0.818692	-0.629346
-0.785393	-0.622288
-0.772336	-0.603042
-0.768021	-0.607504
-0.806357	-0.60779
-0.825242	-0.606467
-0.777217	-0.612155
-0.783209	-0.621674
-0.768711	-0.623485
-0.808304	-0.616972
-0.806789	-0.626774
-0.797334	-0.611283
-0.815217	-0.627402
-0.799774	-0.622931
-0.801998	-0.61695
-0.798292	-0.60816
-0.785278	-0.625852
-0.78692	-0.606744
-0.813861	-0.604745
-0.784435	-0.611283
-0.809334	-0.627119
-0.80082	-0.608109
-0.788854	-0.625623
-0.807436	-0.617128
-0.788945	-0.607063
-0.796665	-0.626371
-0.812948	-0.625641
-0.807719	-0.63278
-0.801925	-0.601203
-0.795272	-0.620303
-0.793948	-0.626269
-0.818058	-0.607833
-0.815831	-0.608333
-0.815089	-0.605464
-0.798866	-0.631749
-0.819179	-0.619884
-0.796109	-0.638506
-0.78762	-0.606665
-0.803082	-0.614144
-0.792792	-0.623345
-0.805532	-0.619767
-0.831001	-0.620295
-0.789928	-0.628981
-0.796864	-0.61919
-0.787364	-0.602902
-0.804984	-0.606631
-0.778618	-0.620949
-0.805022	-0.615649
-0.821331	-0.623532
-0.77583	-0.620526
-0.788997	-0.617305
-0.802321	-0.615488
-0.804977	-0.618347
-0.791792	-0.632061
-0.803441	-0.618788
-0.794245	-0.613053
-0.798888	-0.622011
-0.793339	-0.628826
-0.797196	-0.629387
-0.801385	-0.614831
-0.796068	-0.60784
-0.817118	-0.604627
-0.827668	-0.617543
-0.800004	-0.622064
-0.790378	-0.605317
-0.810789	-0.610647
-0.793828	-0.613485
-0.820786	-0.605427
-0.810394	-0.625418
-0.786656	-0.636985
-0.777617	-0.621139
-0.786086	-0.617091
-0.811043	-0.62082
-0.804515	-0.617283
-0.809861	-0.605748
-0.823517	-0.623674
-0.804458	-0.612498
-0.798153	-0.612399
-0.810395	-0.61821
-0.793697	-0.632287
-0.803303	-0.634324
-0.81008	-0.613204
-0.804999	-0.618015
-0.804523	-0.628859
-0.819515	-0.618434
-0.791976	-0.63677
-0.790212	-0.625885
-0.776191	-0.616055
-0.789075	-0.625214
-0.79829	-0.601648
-0.81626	-0.603731
-0.793256	-0.630831
-0.807311	-0.619284
-0.789479	-0.61988
-0.800053	-0.606751
-0.789698	-0.620723
-0.802482	-0.619002
-0.812067	-0.619613
-0.794929	-0.625972
-0.801401	-0.611136
-0.785448	-0.614449
-0.821177	-0.609905
-0.797791	-0.613881
-0.819624	-0.62819
-0.828101	-0.627356
-0.797139	-0.61475
-0.817194	-0.605577
-0.803084	-0.606396
-0.824688	-0.621172
-0.807471	-0.632751
-0.81142	-0.625393
-0.816475	-0.618866
-0.80134	-0.623914
-0.801829	-0.622687
-0.801442	-0.628668
-0.796685	-0.631807
-0.807662	-0.62625
-0.787902	-0.622888
-0.793058	-0.627663
-0.823402	-0.602181
-0.798565	-0.622176
-0.782664	-0.616725
-0.806132	-0.621895
-0.811948	-0.615451
-0.809768	-0.614539
-0.820785	-0.604493
-0.8059	-0.604579
-0.799673	-0.614799
-0.812636	-0.595673
-0.782462	-0.611278
-0.785457	-0.601966
-0.802607	-0.634915
-0.813159	-0.628894
-0.811507	-0.629094
-0.796684	-0.610032
-0.798858	-0.615284
-0.786154	-0.620791
-0.811924	-0.61103
-0.800301	-0.609268
-0.808951	-0.603906
-0.798308	-0.595157
-0.780885	-0.607038
-0.80323	-0.610221
-0.815219	-0.628845
-0.814052	-0.609744
-0.797439	-0.617628
-0.836385	-0.603137
-0.826663	-0.612848
-0.806402	-0.611166
-0.81594	-0.62188
-0.803775	-0.624343
-0.81075	-0.620658
-0.776309	-0.623981
-0.800605	-0.617937
-0.774582	-0.617982
-0.787482	-0.625284
-0.786293	-0.622807
-0.792779	-0.628213
-0.818277	-0.59613
-0.772151	-0.609117
-0.79803	-0.606842
-0.831482	-0.620453
-0.815262	-0.605018
-0.8128	-0.617416
-0.811424	-0.60322
-0.798626	-0.612158
-0.783239	-0.625262
-0.796934	-0.624568
-0.800722	-0.62009
-0.798209	-0.613425
-0.808	-0.626394
-0.781665	-0.612391
-0.782874	-0.616193
-0.814399	-0.609834
-0.814341	-0.630623
-0.829409	-0.636094
-0.819231	-0.622538
-0.790226	-0.613471
-0.815444	-0.631144
-0.786111	-0.64906
-0.782735	-0.626278
-0.814094	-0.61279
-0.832213	-0.63894
-0.812753	-0.631803
-0.793666	-0.621936
-0.81285	-0.601789
-0.791025	-0.621033
-0.809838	-0.605453
-0.806743	-0.606841
-0.802197	-0.608496
-0.797762	-0.61777
-0.787766	-0.620815
-0.797691	-0.635694
-0.792107	-0.620278
-0.793019	-0.6165
-0.799808	-0.607616
-0.812476	-0.612709
-0.801695	-0.612416
-0.807214	-0.615613
-0.752349	-0.609166
-0.776483	-0.620927
-0.777161	-0.604694
-0.80497	-0.601703
-0.81842	-0.602379
-0.798617	-0.612203
-0.80491	-0.623037
-0.821517	-0.626951
-0.800465	-0.628032
-0.801378	-0.627411
-0.798739	-0.615683
-0.784942	-0.624179
-0.799239	-0.621653
-0.799095	-0.603433
-0.812434	-0.609515
-0.811049	-0.610235
-0.800646	-0.601683
-0.800072	-0.613383
-0.811914	-0.615877
-0.798964	-0.622748
-0.810476	-0.628794
-0.826009	-0.619489
-0.803012	-0.61643
-0.800129	-0.611248
-0.790726	-0.611269
-0.784507	-0.634016
-0.788277	-0.621062
-0.819679	-0.610035
-0.813708	-0.617284
-0.802394	-0.615322
-0.797465	-0.617677
-0.810935	-0.598943
-0.815371	-0.612907
-0.779476	-0.619227
-0.754903	-0.653263
-0.751004	-0.620581
-0.767236	-0.607868
-0.80759	-0.615718
-0.799208	-0.619046
-0.783522	-0.613959
-0.80264	-0.614176
-0.808979	-0.636544
-0.772509	-0.612759
-0.833758	-0.633469
-0.787761	-0.609848
-0.796419	-0.60944
-0.805616	-0.609418
-0.778678	-0.623657
-0.778436	-0.619801
-0.794055	-0.614794
-0.798439	-0.619844
-0.793156	-0.605961
-0.823979	-0.622093
-0.767328	-0.617073
-0.796974	-0.612299
-0.801926	-0.621247
-0.807895	-0.620902
-0.830341	-0.635869
-0.825433	-0.621067
-0.812705	-0.6039
-0.784013	-0.610673
-0.778768	-0.614997
-0.783889	-0.608231
-0.79458	-0.628182
-0.807464	-0.608797
-0.808465	-0.620471
-0.800486	-0.621755
-0.807861	-0.637719
-0.80498	-0.606342
-0.792306	-0.612556
-0.781665	-0.606773
-0.783988	-0.629608
-0.81252	-0.608024
-0.767283	-0.603513
-0.780716	-0.626908
-0.77851	-0.621087
-0.814517	-0.617002
-0.807417	-0.615218
-0.794378	-0.616323
-0.7914	-0.623763
-0.797462	-0.621997
-0.81152	-0.617603
-0.812043	-0.592737
-0.805352	-0.618534
-0.791402	-0.627643
-0.817487	-0.61208
-0.790197	-0.60672
-0.769528	-0.603904
-0.792023	-0.606686
-0.79045	-0.609565
-0.814836	-0.616563
-0.79454	-0.609528
-0.79002	-0.624091
-0.816753	-0.617568
-0.804548	-0.615195
-0.777425	-0.61241
-0.778404	-0.594649
-0.779517	-0.604577
-0.789768	-0.619017
-0.796512	-0.608457
-0.7877	-0.61031
-0.795371	-0.626975
-0.803851	-0.613159
-0.796784	-0.606587
-0.783147	-0.617721
-0.798969	-0.616046
-0.812305	-0.61339
-0.790781	-0.622367
-0.776701	-0.607709
-0.791101	-0.616378
-0.796006	-0.634142
-0.806997	-0.625077
-0.825624	-0.616112
-0.803322	-0.626824
-0.808784	-0.63564
-0.801628	-0.613792
-0.798494	-0.601297
-0.803802	-0.617683
-0.813753	-0.620252
-0.830813	-0.618932
-0.804737	-0.611172
-0.805639	-0.608121
-0.801253	-0.614716
-0.81972	-0.607097
-0.810536	-0.608232
-0.782533	-0.624605
-0.769095	-0.61343
-0.780071	-0.614094
-0.816052	-0.619435
-0.80934	-0.614683
-0.808245	-0.613203
-0.820101	-0.612003
-0.818485	-0.600307
-0.814915	-0.604009
-0.815568	-0.621191
-0.813792	-0.622738
-0.813702	-0.6269
-0.795059	-0.592021
-0.798788	-0.619313
-0.819889	-0.608367
-0.801941	-0.612605
-0.794328	-0.608941
-0.780508	-0.621033
-0.775975	-0.618437
-0.773576	-0.608248
-0.787369	-0.603576
-0.809214	-0.625646
-0.795806	-0.620997
-0.810974	-0.608064
-0.806882	-0.614881
-0.836656	-0.615163
-0.834968	-0.623425
-0.810987	-0.598883
-0.788602	-0.625457
-0.804068	-0.614686
-0.813624	-0.614336
-0.823778	-0.633792
-0.797514	-0.627346
-0.796327	-0.609684
-0.779618	-0.622124
-0.773629	-0.632718
-0.808428	-0.625723
-0.786862	-0.658204
-0.794801	-0.634839
-0.79935	-0.618966
-0.81806	-0.601965
-0.820837	-0.617415
-0.79961	-0.609815
-0.797467	-0.616634
-0.808271	-0.621912
-0.778694	-0.626446
-0.799411	-0.618632
-0.810537	-0.616904
-0.824172	-0.621613
-0.816643	-0.621903
-0.823011	-0.616076
-0.812921	-0.621156
-0.806931	-0.634052
-0.827522	-0.61768
-0.820763	-0.60414
-0.812425	-0.606989
-0.790076	-0.626908
-0.801703	-0.643571
-0.795065	-0.63721
-0.80058	-0.6245
-0.795202	-0.621431
-0.790246	-0.61115
-0.807372	-0.618708
-0.831468	-0.613343
-0.830597	-0.610061
-0.802183	-0.612851
-0.80973	-0.600917
-0.79139	-0.610043
-0.790336	-0.617414
-0.793329	-0.620971
-0.794726	-0.610662
-0.827848	-0.616316
-0.820214	-0.616075
-0.794414	-0.63232
-0.775089	-0.606469
-0.789966	-0.627479
-0.802922	-0.6163
-0.787014	-0.604261
-0.779291	-0.624689
-0.778534	-0.597206
-0.793544	-0.593071
-0.807621	-0.619784
-0.783367	-0.630277
-0.791222	-0.613507
-0.799984	-0.622341
-0.787423	-0.627091
-0.806891	-0.618276
-0.827331	-0.611656
-0.811863	-0.626078
-0.76483	-0.618565
-0.794812	-0.61468
-0.78803	-0.614455
-0.808143	-0.614899
-0.848621	-0.632204
-0.844375	-0.618604
-0.833289	-0.62478
-0.805173	-0.620002
-0.801219	-0.601394
-0.808033	-0.611061
-0.813573	-0.616826
-0.827125	-0.610333
-0.82333	-0.623492
-0.806053	-0.608824
-0.784807	-0.612403
-0.808047	-0.618999
-0.79499	-0.630607
-0.811144	-0.624946
-0.805121	-0.616124
-0.813832	-0.602277
-0.798866	-0.622827
-0.831041	-0.621457
-0.813639	-0.621334
-0.826205	-0.627204
-0.813814	-0.620095
-0.820248	-0.634734
-0.826998	-0.616561
-0.784048	-0.623458
-0.791065	-0.609935
-0.78354	-0.618105
-0.798343	-0.613966
-0.799993	-0.62202
-0.82642	-0.624766
-0.819082	-0.618089
-0.782404	-0.640207
-0.787248	-0.627787
-0.778987	-0.624262
-0.791833	-0.624796
-0.781953	-0.622098
-0.799678	-0.620319
-0.779507	-0.624013
-0.801626	-0.617747
-0.786168	-0.618206
-0.808331	-0.629393
-0.782475	-0.6518
-0.780488	-0.630014
-0.802418	-0.626774
-0.791718	-0.626293
-0.795864	-0.624092
-0.786192	-0.619419
-0.81396	-0.616741
-0.80889	-0.60893
-0.792788	-0.613536
-0.792867	-0.617922
-0.784069	-0.609176
-0.80972	-0.607018
-0.800196	-0.611888
-0.787355	-0.621353
-0.800497	-0.61717
-0.796348	-0.63144
-0.791179	-0.63025
-0.818818	-0.620031
-0.794842	-0.625202
-0.761073	-0.621413
-0.782478	-0.60575
-0.803363	-0.615209
-0.8153	-0.624554
-0.835841	-0.616246
-0.796559	-0.602928
-0.824685	-0.617833
-0.82539	-0.625019
-0.824715	-0.619899
-0.805415	-0.618425
-0.811163	-0.629363
-0.818672	-0.628391
-0.812369	-0.628644
-0.821459	-0.623633
-0.830697	-0.628265
-0.808199	-0.613075
-0.795918	-0.619019
-0.776007	-0.614664
-0.759216	-0.6212
-0.799102	-0.603004
-0.813334	-0.612078
-0.800303	-0.615539
-0.805723	-0.611848
-0.805381	-0.621085
-0.807493	-0.618711
-0.792316	-0.61727
-0.785539	-0.624217
-0.794093	-0.644058
-0.76802	-0.642774
-0.786743	-0.617416
-0.784017	-0.617109
-0.795629	-0.607812
-0.792875	-0.630279
-0.798565	-0.635954
-0.810137	-0.632275
-0.807427	-0.626394
-0.799397	-0.603766
-0.79442	-0.617225
-0.777299	-0.616354
-0.805259	-0.615723
-0.80139	-0.642735
-0.809906	-0.622992
-0.799244	-0.616592
-0.810259	-0.617644
-0.823156	-0.619145
-0.804988	-0.619483
-0.800611	-0.633344
-0.777055	-0.621077
-0.786497	-0.616973
-0.774192	-0.610394
-0.804788	-0.613077
-0.788949	-0.617928
-0.791143	-0.615213
-0.791521	-0.615966
-0.777502	-0.615148
-0.792222	-0.620284
-0.808591	-0.619155
-0.808102	-0.615603
-0.782427	-0.61047
-0.786836	-0.618162
-0.803441	-0.61765
-0.790733	-0.619369
-0.824443	-0.617858
-0.832678	-0.615538
-0.810056	-0.603496
-0.81228	-0.615894
-0.789528	-0.620525
-0.813124	-0.619715
-0.793234	-0.611875
-0.805172	-0.609686
-0.799809	-0.612126
-0.807383	-0.634003
-0.819067	-0.635079
-0.785423	-0.616933
-0.778229	-0.621195
-0.771485	-0.621591
-0.785051	-0.615864
-0.796011	-0.614774
-0.807638	-0.615772
-0.787785	-0.634498
-0.778496	-0.618533
-0.794694	-0.61209
-0.79718	-0.609785
-0.758427	-0.642008
-0.778697	-0.616624
-0.820265	-0.616199
-0.798905	-0.628505
-0.814234	-0.606141
-0.836373	-0.618079
-0.829843	-0.619936
-0.836205	-0.611535
-0.840517	-0.614217
-0.844832	-0.617297
-0.811715	-0.622948
-0.816471	-0.611817
-0.784778	-0.610647
-0.795844	-0.62313
-0.804624	-0.621214
-0.793227	-0.614474
-0.793824	-0.619954
-0.773177	-0.632398
-0.787753	-0.634276
-0.813604	-0.632878
-0.78916	-0.623366
-0.806212	-0.631633
-0.822845	-0.618948
-0.797145	-0.623331
-0.814364	-0.596307
-0.803399	-0.604856
-0.806669	-0.615579
-0.811315	-0.618965
-0.822215	-0.609453
-0.806142	-0.616266
-0.80163	-0.619425
-0.792372	-0.619253
-0.761411	-0.609484
-0.766425	-0.608738
-0.769009	-0.626603
-0.79565	-0.620493
-0.809286	-0.634396
-0.832838	-0.633213
-0.812192	-0.622791
-0.814799	-0.597114
-0.7973	-0.600068
-0.809036	-0.628869
-0.828264	-0.623968
-0.815446	-0.609451
-0.775906	-0.614512
-0.816009	-0.607455
-0.825572	-0.624416
-0.807423	-0.616953
-0.789947	-0.62186
-0.789306	-0.634408
-0.802368	-0.617846
-0.790685	-0.618126
-0.802281	-0.60291
-0.806607	-0.640358
-0.813997	-0.613576
-0.796906	-0.628415
-0.806509	-0.618745
-0.81528	-0.625024
-0.802455	-0.622416
-0.797496	-0.619856
-0.762898	-0.623042
-0.774764	-0.625307
-0.773969	-0.623824
-0.826826	-0.612794
-0.809917	-0.623267
-0.793028	-0.610408
-0.783165	-0.622235
-0.792245	-0.607164
-0.799759	-0.615505
-0.795561	-0.606684
-0.778204	-0.610443
-0.785093	-0.621824
-0.770805	-0.609526
-0.783994	-0.616948
-0.805794	-0.617716
-0.808623	-0.603756
-0.798919	-0.613038
-0.808141	-0.606626
-0.823332	-0.608416
-0.811721	-0.605094
-0.805941	-0.631799
-0.800661	-0.630349
-0.798033	-0.620563
-0.810057	-0.605144
-0.801886	-0.628098
-0.800398	-0.621929
-0.811693	-0.61779
-0.797817	-0.638279
-0.787176	-0.623488
-0.781466	-0.615519
-0.824408	-0.621945
-0.802362	-0.609811
-0.794703	-0.617494
-0.791541	-0.616842
-0.807344	-0.614834
-0.795898	-0.606433
-0.799726	-0.61868
-0.817767	-0.60413
-0.791679	-0.620912
-0.796319	-0.641246
-0.80742	-0.636711
-0.780238	-0.627317
-0.800933	-0.613457
-0.810393	-0.608523
-0.755401	-0.621223
-0.759633	-0.620644
-0.789612	-0.613399
-0.791728	-0.623769
-0.771262	-0.612709
-0.79405	-0.618487
-0.805811	-0.630657
-0.792157	-0.644038
-0.790486	-0.620506
-0.788046	-0.625163
-0.807724	-0.614715
-0.822375	-0.604899
-0.773051	-0.62215
-0.782065	-0.610083
-0.809572	-0.62308
-0.794033	-0.622535
-0.798746	-0.609426
-0.812598	-0.603871
-0.80744	-0.623817
-0.778728	-0.619237
-0.781078	-0.619759
-0.80209	-0.608784
-0.798473	-0.605028
-0.808698	-0.61953
-0.825536	-0.608369
-0.779762	-0.607945
-0.771575	-0.628131
-0.747552	-0.620507
-0.758113	-0.597601
-0.754525	-0.607537
-0.771864	-0.620678
-0.807895	-0.613146
-0.823837	-0.60908
-0.821994	-0.611154
-0.820698	-0.613295
-0.785087	-0.600836
-0.80836	-0.601287
-0.813058	-0.612427
-0.847008	-0.628347
-0.839222	-0.620415
-0.818426	-0.607652
-0.812117	-0.627447
-0.827201	-0.622278
-0.81184	-0.607592
-0.793828	-0.622346
-0.788042	-0.632283
-0.803474	-0.605499
-0.815548	-0.614196
-0.8022	-0.627352
-0.777129	-0.611757
-0.763222	-0.625502
-0.774219	-0.606678
-0.794482	-0.602299
-0.806414	-0.610524
-0.789522	-0.617276
-0.793642	-0.620019
-0.786958	-0.624157
-0.792469	-0.597856
-0.786097	-0.603739
-0.802413	-0.629013
-0.802378	-0.621244
-0.817663	-0.612298
-0.803251	-0.615739
-0.785818	-0.617755
-0.771925	-0.629
-0.781149	-0.624939
-0.789913	-0.607393
-0.787739	-0.615653
-0.80319	-0.612832
-0.806953	-0.623759
-0.800726	-0.616853
-0.802118	-0.596392
-0.809647	-0.605594
-0.807897	-0.61645
-0.812171	-0.607659
-0.79842	-0.606233
-0.784779	-0.624014
-0.803372	-0.641728
-0.811842	-0.632608
-0.796463	-0.627873
-0.794256	-0.616447
-0.812855	-0.624064
-0.804875	-0.610393
-0.802577	-0.615525
-0.818763	-0.61512
-0.810798	-0.620855
-0.790671	-0.62481
-0.778749	-0.624481
-0.812798	-0.616939
-0.831828	-0.627548
-0.795526	-0.608282
-0.761195	-0.60778
-0.775071	-0.606239
-0.820052	-0.609458
-0.829911	-0.606385
-0.822164	-0.603629
-0.830215	-0.610428
-0.813534	-0.620074
-0.799899	-0.638481
-0.801422	-0.615987
-0.818873	-0.609689
-0.79556	-0.60637
-0.798816	-0.602622
-0.830187	-0.626706
-0.80594	-0.625129
-0.816107	-0.605808
-0.800721	-0.625846
-0.774615	-0.64208
-0.776166	-0.622149
-0.796578	-0.613372
-0.791816	-0.620347
-0.787754	-0.599301
-0.77378	-0.619157
-0.787924	-0.625529
-0.795692	-0.61213
-0.7972	-0.616999
-0.775097	-0.608082
-0.797252	-0.614446
-0.789717	-0.618526
-0.774433	-0.614398
-0.794821	-0.633553
-0.806205	-0.614933
-0.83099	-0.614693
-0.798499	-0.603878
-0.78538	-0.615639
-0.799598	-0.601222
-0.814361	-0.607801
-0.793609	-0.604094
-0.790718	-0.60971
-0.75234	-0.594966
-0.780407	-0.598743
-0.781313	-0.628083
-0.781173	-0.625917
-0.778087	-0.649685
-0.777674	-0.612547
-0.796	-0.61855
-0.817314	-0.629213
-0.801475	-0.64513
-0.796	-0.629614
-0.80557	-0.603805
-0.831233	-0.608097
-0.818904	-0.623259
-0.806835	-0.617271
-0.776579	-0.608488
-0.781339	-0.617893
-0.777531	-0.615131
-0.791584	-0.644299
-0.79279	-0.620539
-0.819368	-0.615138
-0.823781	-0.618267
-0.818205	-0.609126
-0.793128	-0.601369
-0.791619	-0.627607
-0.788609	-0.62964
-0.802918	-0.611018
-0.842144	-0.608676
-0.823617	-0.613934
-0.795828	-0.623524
-0.787448	-0.63513
-0.784351	-0.636333
-0.796512	-0.603701
-0.810593	-0.5905
-0.809653	-0.608958
-0.811656	-0.61237
-0.806237	-0.621387
-0.788896	-0.597237
-0.82292	-0.597062
-0.835561	-0.620933
-0.813657	-0.615455
-0.789408	-0.602754
-0.76297	-0.622791
-0.777843	-0.616589
-0.808288	-0.619563
-0.811054	-0.614972
-0.766838	-0.618954
-0.76583	-0.629425
-0.778295	-0.649607
-0.79777	-0.625235
-0.782446	-0.615603
-0.819097	-0.610472
-0.819732	-0.612395
-0.808212	-0.61696
-0.806382	-0.621958
-0.806324	-0.609351
-0.807366	-0.609471
-0.805767	-0.629822
-0.829313	-0.620725
-0.797437	-0.613716
-0.795723	-0.609971
-0.803047	-0.647137
-0.80688	-0.631535
-0.792864	-0.619978
-0.808698	-0.614889
-0.806964	-0.629819
-0.834561	-0.609922
-0.819615	-0.607937
-0.771943	-0.630056
-0.756436	-0.626378
-0.760345	-0.616352
-0.785358	-0.616765
-0.818441	-0.612439
-0.804304	-0.627837
-0.79865	-0.616519
-0.802391	-0.626467
-0.786263	-0.61763
-0.777918	-0.632537
-0.799041	-0.621048
-0.807315	-0.61312
