57	-0.362915	-nan	-0.436116	0.00515525
58	-0.363976	-nan	-0.424421	0.0140306
59	-0.365241	-nan	-0.438607	0.00471446
60	-0.366454	-nan	-0.438031	0.00369112
61	-0.367651	-nan	-0.439488	0.00446173
62	-0.368792	-nan	-0.438398	0.0044717
63	-0.369813	-nan	-0.433124	0.00720279
64	-0.370797	-nan	-0.432765	0.00793606
65	-0.371832	-nan	-0.438071	0.0031703
66	-0.372816	-nan	-0.436788	0.00384439
67	-0.373846	-nan	-0.44183	0.00471063
68	-0.374702	-nan	-0.43208	0.00909561
69	-0.375645	-nan	-0.43973	0.00380268
70	-0.376588	-nan	-0.441672	0.00425971
71	-0.377454	-nan	-0.438098	0.00480714
72	-0.378173	-nan	-0.429156	0.0071369
73	-0.379049	-nan	-0.442157	0.00326432
74	-0.379874	-nan	-0.440062	0.00414184
75	-0.380653	-nan	-0.438364	0.00695828
76	-0.381301	-nan	-0.429847	0.00904957
77	-0.381954	-nan	-0.431571	0.00417265
78	-0.382692	-nan	-0.43952	0.00430288
79	-0.383378	-nan	-0.436916	0.00516691
80	-0.384085	-nan	-0.439907	0.00352455
81	-0.384737	-nan	-0.436904	0.00288376
82	-0.385334	-nan	-0.433716	0.0080773
83	-0.385912	-nan	-0.433328	0.0075375
84	-0.38657	-nan	-0.441193	0.00278947
85	-0.387197	-nan	-0.43982	0.00229702
86	-0.387794	-nan	-0.438571	0.00315672
87	-0.388361	-nan	-0.437102	0.00749409
88	-0.388918	-nan	-0.437402	0.0056313
89	-0.389443	-nan	-0.435602	0.00427834
90	-0.390001	-nan	-0.439674	0.00438789
91	-0.390602	-nan	-0.444667	0.00224636
92	-0.391125	-nan	-0.438799	0.00321992
93	-0.391656	-nan	-0.440508	0.00613562
94	-0.392126	-nan	-0.435821	0.0050243
95	-0.39262	-nan	-0.43899	0.00402315
96	-0.39312	-nan	-0.440666	0.00526077
97	-0.393502	-nan	-0.430137	0.00244002
98	-0.393849	-nan	-0.427532	0.00591925
99	-0.394305	-nan	-0.439005	0.00708685
100	-0.394778	-nan	-0.4416	0.00209679
101	-0.395226	-nan	-0.440064	0.00357981
102	-0.39568	-nan	-0.441487	0.00475325
103	-0.396111	-nan	-0.440113	0.00476248
104	-0.396583	-nan	-0.445152	0.00350742
105	-0.396957	-nan	-0.435824	0.00661703
106	-0.397352	-nan	-0.438873	0.00695591
107	-0.397775	-nan	-0.442562	0.00273134
108	-0.398122	-nan	-0.43535	0.00924012
109	-0.398436	-nan	-0.432306	0.00422258
110	-0.398779	-nan	-0.43614	0.00293928
111	-0.399094	-nan	-0.43375	0.0071168
112	-0.399389	-nan	-0.432145	0.00984652
113	-0.39964	-nan	-0.427721	0.0187886
114	-0.399996	-nan	-0.440231	0.00460253
115	-0.400317	-nan	-0.43694	0.0046483
116	-0.400671	-nan	-0.441397	0.00589213
117	-0.401028	-nan	-0.442453	0.00330982
118	-0.401366	-nan	-0.440846	0.00201697
119	-0.401722	-nan	-0.443793	0.00407812
120	-0.402069	-nan	-0.443357	0.00338942
121	-0.402403	-nan	-0.442486	0.00259272
122	-0.402713	-nan	-0.440185	0.00560066
123	-0.403016	-nan	-0.440015	0.00499408
124	-0.403346	-nan	-0.443937	0.00314243
125	-0.403648	-nan	-0.441097	0.00287245
126	-0.403895	-nan	-0.434713	0.00424001
127	-0.404189	-nan	-0.441217	0.00235674
128	-0.404485	-nan	-0.442139	0.00252491
129	-0.404778	-nan	-0.442309	0.00517224
130	-0.405051	-nan	-0.440205	0.00616901
131	-0.405301	-nan	-0.437806	0.00295391
132	-0.405496	-nan	-0.431079	0.00435719
133	-0.405735	-nan	-0.437275	0.00408549
134	-0.406006	-nan	-0.441997	0.00382573
135	-0.406264	-nan	-0.440853	0.00333281
136	-0.406505	-nan	-0.43908	0.00414699
137	-0.406739	-nan	-0.43855	0.00527047
138	-0.406971	-nan	-0.4388	0.00522597
139	-0.407187	-nan	-0.437015	0.00535811
140	-0.407429	-nan	-0.441004	0.00488221
141	-0.407649	-nan	-0.438462	0.00372753
142	-0.407889	-nan	-0.441747	0.00344592
143	-0.408107	-nan	-0.439017	0.00802391
144	-0.408312	-nan	-0.437694	0.00358912
145	-0.408539	-nan	-0.441105	0.00335242
146	-0.408779	-nan	-0.443608	0.00349719
147	-0.409001	-nan	-0.441499	0.00306684
148	-0.409238	-nan	-0.443991	0.00280371
149	-0.409446	-nan	-0.440286	0.00428416
150	-0.409649	-nan	-0.439892	0.00710218
151	-0.40987	-nan	-0.44296	0.00290851
152	-0.410052	-nan	-0.437562	0.0058899
153	-0.410246	-nan	-0.439771	0.00434622
154	-0.410421	-nan	-0.437149	0.00760738
155	-0.410619	-nan	-0.441174	0.00233395
156	-0.410814	-nan	-0.440954	0.00336307
157	-0.410993	-nan	-0.438966	0.00476315
158	-0.411184	-nan	-0.441123	0.00495466
159	-0.411349	-nan	-0.437486	0.00328987
160	-0.411519	-nan	-0.438533	0.00436128
161	-0.411709	-nan	-0.442088	0.00447024
162	-0.411896	-nan	-0.441981	0.00358817
163	-0.412073	-nan	-0.440711	0.00279676
164	-0.412262	-nan	-0.443088	0.00354382
165	-0.412406	-nan	-0.436085	0.00444191
166	-0.412596	-nan	-0.443904	0.00275709
167	-0.412776	-nan	-0.442772	0.00398204
168	-0.412925	-nan	-0.437748	0.00315106
169	-0.413058	-nan	-0.435449	0.00337592
170	-0.41322	-nan	-0.440609	0.00446556
171	-0.413374	-nan	-0.43942	0.00572085
172	-0.413545	-nan	-0.442822	0.00400359
173	-0.413708	-nan	-0.441784	0.00370086
174	-0.41388	-nan	-0.443563	0.00159091
175	-0.414041	-nan	-0.442053	0.00396027
176	-0.414181	-nan	-0.43881	0.00614592
177	-0.414322	-nan	-0.439063	0.00283319
178	-0.414472	-nan	-0.441037	0.00279436
179	-0.414609	-nan	-0.439063	0.00466794
180	-0.414763	-nan	-0.442173	0.00345561
181	-0.414894	-nan	-0.438526	0.00320183
182	-0.415006	-nan	-0.435338	0.0022344
183	-0.415159	-nan	-0.442935	0.00439113
184	-0.415309	-nan	-0.442706	0.00199853
185	-0.415445	-nan	-0.440592	0.00559121
186	-0.415573	-nan	-0.439274	0.00367881
187	-0.415715	-nan	-0.441984	0.00450749
188	-0.415814	-nan	-0.4344	0.00613342
189	-0.415953	-nan	-0.442058	0.00313891
190	-0.416092	-nan	-0.442489	0.00355964
191	-0.416222	-nan	-0.440789	0.00405554
192	-0.416333	-nan	-0.437629	0.00560552
193	-0.416465	-nan	-0.441771	0.00417317
194	-0.41659	-nan	-0.440728	0.0032423
195	-0.416707	-nan	-0.439374	0.00399342
196	-0.416835	-nan	-0.441786	0.0043662
197	-0.416954	-nan	-0.440299	0.00320067
198	-0.417061	-nan	-0.438098	0.00386749
199	-0.417188	-nan	-0.442312	0.00360697
200	-0.417306	-nan	-0.440832	0.00438905
201	-0.417402	-nan	-0.436521	0.00299363
202	-0.417498	-nan	-0.436845	0.00480444
203	-0.417621	-nan	-0.442462	0.00426655
204	-0.417722	-nan	-0.438172	0.00456354
205	-0.41783	-nan	-0.440019	0.00378198
206	-0.417957	-nan	-0.443847	0.00210845
207	-0.418058	-nan	-0.438986	0.00354275
208	-0.418161	-nan	-0.439492	0.00361862
209	-0.418268	-nan	-0.440425	0.00558954
210	-0.418387	-nan	-0.443403	0.00440486
211	-0.418479	-nan	-0.437645	0.00675009
212	-0.41858	-nan	-0.440004	0.00527116
213	-0.41869	-nan	-0.44197	0.00363345
214	-0.418799	-nan	-0.442017	0.00388364
215	-0.4189	-nan	-0.440603	0.00367226
216	-0.418984	-nan	-0.436878	0.00649851
217	-0.419088	-nan	-0.441667	0.00475406
218	-0.419183	-nan	-0.439758	0.00334062
219	-0.419288	-nan	-0.442126	0.00200712
220	-0.419397	-nan	-0.443289	0.00208914
221	-0.419495	-nan	-0.441107	0.00407493
222	-0.419597	-nan	-0.442105	0.00276524
223	-0.4197	-nan	-0.442563	0.00317257
224	-0.419804	-nan	-0.442991	0.00252005
225	-0.4199	-nan	-0.441309	0.00265688
226	-0.419966	-nan	-0.435001	0.00431607
227	-0.420053	-nan	-0.439704	0.00491215
228	-0.420142	-nan	-0.440199	0.00408757
229	-0.420233	-nan	-0.441112	0.00360027
230	-0.420323	-nan	-0.440962	0.00354402
231	-0.42042	-nan	-0.442593	0.0026499
232	-0.420513	-nan	-0.442071	0.00255944
233	-0.420596	-nan	-0.439848	0.00693156
234	-0.42068	-nan	-0.440343	0.00325062
235	-0.42076	-nan	-0.439412	0.00323886
236	-0.420833	-nan	-0.438052	0.00484147
237	-0.420924	-nan	-0.442271	0.00338523
238	-0.421007	-nan	-0.440663	0.00305716
239	-0.421082	-nan	-0.439002	0.00305833
240	-0.421154	-nan	-0.438362	0.00380685
241	-0.421241	-nan	-0.442179	0.00405352
242	-0.421322	-nan	-0.440818	0.00475869
243	-0.421406	-nan	-0.441578	0.00363893
244	-0.421488	-nan	-0.441592	0.00425222
245	-0.421567	-nan	-0.440796	0.00302959
246	-0.421657	-nan	-0.443727	0.00302181
247	-0.421736	-nan	-0.441198	0.0041803
248	-0.421817	-nan	-0.441688	0.00386188
249	-0.421906	-nan	-0.444015	0.00360094
250	-0.421998	-nan	-0.445011	0.00189896
251	-0.422079	-nan	-0.442113	0.00560595
252	-0.422153	-nan	-0.440957	0.00289155
253	-0.422238	-nan	-0.443626	0.00240084
254	-0.422298	-nan	-0.437381	0.00368729
255	-0.422372	-nan	-0.441232	0.0059772
256	-0.422443	-nan	-0.44063	0.00389776
257	-0.422518	-nan	-0.441496	0.00588106
258	-0.422599	-nan	-0.443472	0.00346365
259	-0.422677	-nan	-0.442823	0.00401891
260	-0.422737	-nan	-0.438172	0.00463444
261	-0.422802	-nan	-0.439809	0.0041193
262	-0.422872	-nan	-0.441255	0.0036495
263	-0.422936	-nan	-0.439621	0.00263885
264	-0.423012	-nan	-0.442898	0.00259086
265	-0.423088	-nan	-0.443132	0.00316019
266	-0.423154	-nan	-0.44081	0.00381599
267	-0.423222	-nan	-0.441276	0.00388891
268	-0.423283	-nan	-0.439563	0.00623606
269	-0.423345	-nan	-0.440021	0.00456271
270	-0.423408	-nan	-0.440347	0.0039421
271	-0.423467	-nan	-0.439457	0.00362663
272	-0.423538	-nan	-0.442575	0.00315891
273	-0.423606	-nan	-0.442191	0.00321181
274	-0.423658	-nan	-0.437924	0.00490085
275	-0.423714	-nan	-0.439015	0.00810739
276	-0.423785	-nan	-0.443181	0.00213395
277	-0.423851	-nan	-0.442019	0.00259187
278	-0.423888	-nan	-0.434341	0.00485982
279	-0.42394	-nan	-0.43839	0.0073126
280	-0.424007	-nan	-0.442733	0.00409525
281	-0.424072	-nan	-0.442197	0.00304103
282	-0.424133	-nan	-0.441248	0.00387981
283	-0.424199	-nan	-0.442748	0.00343808
284	-0.424248	-nan	-0.43832	0.00423423
285	-0.424309	-nan	-0.441573	0.00489655
286	-0.424358	-nan	-0.43829	0.00451947
287	-0.424416	-nan	-0.440911	0.00411728
288	-0.424477	-nan	-0.442128	0.00346913
289	-0.424533	-nan	-0.440455	0.00360636
290	-0.42459	-nan	-0.441097	0.00346762
291	-0.42464	-nan	-0.439258	0.00505725
292	-0.4247	-nan	-0.442073	0.00239084
293	-0.42476	-nan	-0.442213	0.00250794
294	-0.424815	-nan	-0.440937	0.00345587
295	-0.424868	-nan	-0.440628	0.0024613
296	-0.424926	-nan	-0.441834	0.00342301
297	-0.42498	-nan	-0.441104	0.00371392
298	-0.425039	-nan	-0.442673	0.00252588
299	-0.425097	-nan	-0.442115	0.00269259
300	-0.425149	-nan	-0.440905	0.00324262
301	-0.425206	-nan	-0.442279	0.00507096
302	-0.425247	-nan	-0.437551	0.00586075
303	-0.425288	-nan	-0.437685	0.00521094
304	-0.425344	-nan	-0.442223	0.00306827
305	-0.425388	-nan	-0.438718	0.00395236
306	-0.425442	-nan	-0.441909	0.0031426
307	-0.425486	-nan	-0.43905	0.0027454
308	-0.42553	-nan	-0.43892	0.00395745
309	-0.425585	-nan	-0.442658	0.00340479
310	-0.425637	-nan	-0.441784	0.00346921
311	-0.425696	-nan	-0.443852	0.00350972
312	-0.425751	-nan	-0.442884	0.00314064
313	-0.425803	-nan	-0.441939	0.00258565
314	-0.425853	-nan	-0.441627	0.00372383
315	-0.425906	-nan	-0.442613	0.00236365
316	-0.425954	-nan	-0.440935	0.00285658
317	-0.426008	-nan	-0.443228	0.00256785
318	-0.426055	-nan	-0.440795	0.00340947
319	-0.426102	-nan	-0.440993	0.00403976
320	-0.426145	-nan	-0.43987	0.0038828
321	-0.426196	-nan	-0.442538	0.00433584
322	-0.426247	-nan	-0.442605	0.0041629
323	-0.426299	-nan	-0.443073	0.00305279
324	-0.426338	-nan	-0.439079	0.00491414
325	-0.426386	-nan	-0.441976	0.00353811
326	-0.426435	-nan	-0.442419	0.00329092
327	-0.426477	-nan	-0.440006	0.00364854
328	-0.426515	-nan	-0.438871	0.003161
329	-0.426554	-nan	-0.439281	0.00706526
330	-0.426593	-nan	-0.439419	0.00568007
331	-0.426633	-nan	-0.439844	0.00463942
332	-0.426676	-nan	-0.440914	0.00506544
333	-0.426709	-nan	-0.437664	0.0056498
334	-0.426752	-nan	-0.441239	0.00420342
335	-0.426794	-nan	-0.440708	0.00503827
336	-0.426837	-nan	-0.441389	0.00317923
337	-0.426886	-nan	-0.443211	0.00432951
338	-0.42692	-nan	-0.438453	0.0044333
339	-0.426946	-nan	-0.43567	0.00637105
340	-0.426983	-nan	-0.439578	0.004637
341	-0.427026	-nan	-0.44182	0.00283579
342	-0.427065	-nan	-0.440198	0.00345838
343	-0.427114	-nan	-0.443808	0.00465977
344	-0.427158	-nan	-0.442384	0.00383776
345	-0.427183	-nan	-0.435757	0.0034802
346	-0.427226	-nan	-0.442068	0.00344029
347	-0.427273	-nan	-0.443502	0.0041059
348	-0.427315	-nan	-0.441735	0.00320421
349	-0.427361	-nan	-0.443605	0.00268018
350	-0.427406	-nan	-0.442857	0.00355429
351	-0.427442	-nan	-0.440212	0.00361978
352	-0.427479	-nan	-0.440325	0.00360788
353	-0.427517	-nan	-0.440902	0.00396382
354	-0.427557	-nan	-0.441828	0.00267161
355	-0.427599	-nan	-0.442376	0.0039251
356	-0.42764	-nan	-0.442123	0.00329202
357	-0.427672	-nan	-0.439337	0.00297888
358	-0.427704	-nan	-0.43895	0.0029264
359	-0.427739	-nan	-0.440178	0.00296787
360	-0.427769	-nan	-0.438767	0.0043897
361	-0.427802	-nan	-0.439503	0.00442423
362	-0.427839	-nan	-0.44138	0.00390192
363	-0.427876	-nan	-0.441106	0.00244303
364	-0.427916	-nan	-0.442675	0.00285294
365	-0.427949	-nan	-0.43994	0.00469075
366	-0.427981	-nan	-0.439448	0.00572809
367	-0.428023	-nan	-0.443588	0.00339484
368	-0.428067	-nan	-0.444033	0.00337038
369	-0.428109	-nan	-0.443476	0.00368704
370	-0.428144	-nan	-0.44109	0.00351376
371	-0.428176	-nan	-0.440113	0.00249324
372	-0.428212	-nan	-0.44144	0.00277258
373	-0.42824	-nan	-0.438914	0.00578326
374	-0.428266	-nan	-0.437726	0.00432607
375	-0.4283	-nan	-0.441169	0.00356128
376	-0.428336	-nan	-0.441955	0.00344847
377	-0.428363	-nan	-0.438503	0.00650192
378	-0.428386	-nan	-0.436856	0.00539547
379	-0.428421	-nan	-0.441682	0.00297482
380	-0.428459	-nan	-0.443051	0.00338996
381	-0.42846	-nan	-0.428766	0.00675923
382	-0.428489	-nan	-0.439527	0.00487679
383	-0.428519	-nan	-0.44001	0.00431211
384	-0.42855	-nan	-0.440283	0.00495032
385	-0.428584	-nan	-0.441633	0.00362301
386	-0.42861	-nan	-0.438788	0.00361967
387	-0.428644	-nan	-0.441524	0.00447656
388	-0.42868	-nan	-0.442541	0.00313879
389	-0.428718	-nan	-0.443557	0.00304495
390	-0.428749	-nan	-0.440706	0.00382003
391	-0.428778	-nan	-0.440391	0.00387472
392	-0.428815	-nan	-0.443047	0.00278114
393	-0.428849	-nan	-0.442238	0.00239678
394	-0.428886	-nan	-0.443329	0.00214695
395	-0.428921	-nan	-0.442725	0.00329732
396	-0.428954	-nan	-0.441983	0.0022466
397	-0.428984	-nan	-0.440923	0.00216709
398	-0.429	-nan	-0.435347	0.00567219
399	-0.42903	-nan	-0.441077	0.00359826
400	-0.429056	-nan	-0.439597	0.00381902
401	-0.429086	-nan	-0.441078	0.00293621
402	-0.429118	-nan	-0.441634	0.00294023
403	-0.429141	-nan	-0.438719	0.00563872
404	-0.429176	-nan	-0.442937	0.00267517
405	-0.429198	-nan	-0.438139	0.00550702
406	-0.429225	-nan	-0.440319	0.00503306
407	-0.429252	-nan	-0.440188	0.00843025
408	-0.429285	-nan	-0.442548	0.00309185
409	-0.429313	-nan	-0.440714	0.00261411
410	-0.429342	-nan	-0.441286	0.00372853
411	-0.429371	-nan	-0.441262	0.00392586
412	-0.429403	-nan	-0.442566	0.00279562
413	-0.429436	-nan	-0.443276	0.00323557
414	-0.429466	-nan	-0.441772	0.00196736
415	-0.429495	-nan	-0.441218	0.00293565
416	-0.429529	-nan	-0.443879	0.0031208
417	-0.429556	-nan	-0.440711	0.00332736
418	-0.429582	-nan	-0.440267	0.00498537
419	-0.429606	-nan	-0.439733	0.00470365
420	-0.429625	-nan	-0.43787	0.00367994
421	-0.429656	-nan	-0.442656	0.00301288
422	-0.429686	-nan	-0.442017	0.00304699
423	-0.429707	-nan	-0.43854	0.00553142
424	-0.429737	-nan	-0.442465	0.0034989
425	-0.429765	-nan	-0.441916	0.00477491
426	-0.429792	-nan	-0.44123	0.00218325
427	-0.429825	-nan	-0.443708	0.0041585
428	-0.429862	-nan	-0.445747	0.00327031
429	-0.429886	-nan	-0.440058	0.00240653
430	-0.429913	-nan	-0.441416	0.00320321
431	-0.429935	-nan	-0.439533	0.00455608
432	-0.429934	-nan	-0.429501	0.0038096
433	-0.429938	-nan	-0.431531	0.00680934
434	-0.429954	-nan	-0.437138	0.00503208
435	-0.429979	-nan	-0.440722	0.00320932
436	-0.430006	-nan	-0.441646	0.00292759
437	-0.430034	-nan	-0.442142	0.00316106
438	-0.430066	-nan	-0.444222	0.00329731
439	-0.430087	-nan	-0.439318	0.00464277
440	-0.430112	-nan	-0.441267	0.002752
441	-0.430124	-nan	-0.435155	0.00458174
442	-0.430148	-nan	-0.44077	0.00457493
443	-0.430178	-nan	-0.443433	0.00183486
444	-0.430208	-nan	-0.443643	0.00297529
445	-0.430232	-nan	-0.440988	0.00228289
446	-0.430258	-nan	-0.441538	0.00322563
447	-0.430287	-nan	-0.443089	0.00325015
448	-0.430315	-nan	-0.442864	0.00333758
449	-0.430339	-nan	-0.441292	0.00341025
450	-0.430359	-nan	-0.439395	0.00308526
451	-0.43038	-nan	-0.439797	0.00403267
452	-0.430407	-nan	-0.442444	0.00307396
453	-0.43043	-nan	-0.441139	0.00315051
454	-0.430457	-nan	-0.442387	0.00375433
455	-0.430474	-nan	-0.438095	0.00368783
456	-0.430497	-nan	-0.441348	0.00312998
457	-0.430521	-nan	-0.441071	0.00424131
458	-0.430546	-nan	-0.441986	0.00244652
459	-0.430569	-nan	-0.441292	0.00385258
460	-0.430595	-nan	-0.442374	0.00300457
461	-0.430618	-nan	-0.441374	0.00424883
462	-0.430645	-nan	-0.443203	0.00279088
463	-0.430669	-nan	-0.44171	0.00240299
464	-0.430695	-nan	-0.442586	0.00296601
465	-0.430709	-nan	-0.437035	0.00572631
466	-0.430737	-nan	-0.444137	0.00311692
467	-0.43076	-nan	-0.44111	0.0041442
468	-0.430784	-nan	-0.442217	0.00438504
469	-0.43081	-nan	-0.44304	0.00278211
470	-0.430835	-nan	-0.442496	0.00281721
471	-0.430853	-nan	-0.439168	0.00377872
472	-0.430875	-nan	-0.441285	0.004755
473	-0.430891	-nan	-0.438612	0.00442687
474	-0.430914	-nan	-0.441524	0.00460955
475	-0.430942	-nan	-0.444258	0.00221384
476	-0.430968	-nan	-0.443492	0.00350377
477	-0.43099	-nan	-0.441474	0.00293951
478	-0.431009	-nan	-0.440151	0.00312918
479	-0.431035	-nan	-0.443171	0.00372682
480	-0.431054	-nan	-0.440464	0.00335435
481	-0.431079	-nan	-0.443131	0.00274773
482	-0.431099	-nan	-0.440628	0.00378172
483	-0.431125	-nan	-0.443589	0.00264102
484	-0.431148	-nan	-0.442228	0.00332635
485	-0.431163	-nan	-0.438285	0.0029674
486	-0.431185	-nan	-0.442074	0.00356598
487	-0.431209	-nan	-0.442818	0.00285566
488	-0.431232	-nan	-0.442373	0.00322884
489	-0.431257	-nan	-0.443537	0.00415291
490	-0.431279	-nan	-0.441894	0.00301693
491	-0.431303	-nan	-0.443041	0.00282648
492	-0.431321	-nan	-0.440273	0.0039478
493	-0.431342	-nan	-0.44168	0.00370528
494	-0.431352	-nan	-0.436058	0.00443027
495	-0.431368	-nan	-0.439391	0.00446405
496	-0.431393	-nan	-0.443682	0.00209708
497	-0.431415	-nan	-0.442648	0.00313377
498	-0.431436	-nan	-0.441535	0.00328409
499	-0.431458	-nan	-0.442781	0.00467639
500	-0.431476	-nan	-0.440234	0.00346786
501	-0.431495	-nan	-0.441256	0.00289512
502	-0.431518	-nan	-0.442794	0.00296102
503	-0.431541	-nan	-0.443171	0.00268941
504	-0.431565	-nan	-0.443418	0.00265617
505	-0.431584	-nan	-0.441384	0.00352262
506	-0.431602	-nan	-0.440526	0.00314737
507	-0.431622	-nan	-0.44191	0.00374636
508	-0.431641	-nan	-0.441351	0.00424094
509	-0.431663	-nan	-0.442868	0.00262765
510	-0.431682	-nan	-0.441134	0.00300608
511	-0.431697	-nan	-0.439161	0.00377185
512	-0.431713	-nan	-0.440032	0.00384111
513	-0.431738	-nan	-0.44446	0.00390393
514	-0.431757	-nan	-0.441456	0.00351588
515	-0.431777	-nan	-0.442305	0.00366696
516	-0.431797	-nan	-0.441834	0.00513289
517	-0.431811	-nan	-0.439137	0.0045021
518	-0.431834	-nan	-0.443771	0.00383532
519	-0.431853	-nan	-0.441838	0.00478277
520	-0.431869	-nan	-0.440322	0.00361064
521	-0.431889	-nan	-0.442093	0.0026378
522	-0.431908	-nan	-0.441728	0.00332542
523	-0.431928	-nan	-0.442297	0.0036168
524	-0.431941	-nan	-0.43871	0.00293629
525	-0.431952	-nan	-0.43813	0.00339898
526	-0.431972	-nan	-0.44233	0.00324243
527	-0.431992	-nan	-0.442469	0.003954
528	-0.43201	-nan	-0.441596	0.00283727
529	-0.43203	-nan	-0.44269	0.00277011
530	-0.432048	-nan	-0.441162	0.00327178
531	-0.432062	-nan	-0.439559	0.00468103
532	-0.432079	-nan	-0.441367	0.00397805
533	-0.432095	-nan	-0.440566	0.00328571
534	-0.432115	-nan	-0.442804	0.00359897
535	-0.432125	-nan	-0.437169	0.00530054
536	-0.432146	-nan	-0.443644	0.00360493
537	-0.432156	-nan	-0.437408	0.0041734
538	-0.432177	-nan	-0.443563	0.0031627
539	-0.432192	-nan	-0.44031	0.00412409
540	-0.432202	-nan	-0.437475	0.00333353
541	-0.432216	-nan	-0.439837	0.00457589
542	-0.432225	-nan	-0.436911	0.00579672
543	-0.432242	-nan	-0.441388	0.00353831
544	-0.432259	-nan	-0.441825	0.00333167
545	-0.432277	-nan	-0.441922	0.00416639
546	-0.432298	-nan	-0.443702	0.00237284
547	-0.432317	-nan	-0.442555	0.00284177
548	-0.432325	-nan	-0.436767	0.00997301
549	-0.432325	-nan	-0.432358	0.00804837
550	-0.432337	-nan	-0.438708	0.00513119
551	-0.432355	-nan	-0.442697	0.00301688
552	-0.432378	-nan	-0.444578	0.00303922
553	-0.432401	-nan	-0.445305	0.00282598
554	-0.432412	-nan	-0.438727	0.00600908
555	-0.432426	-nan	-0.440129	0.00549791
556	-0.432444	-nan	-0.442575	0.00244605
557	-0.432462	-nan	-0.442277	0.00347792
558	-0.432471	-nan	-0.437366	0.00743562
559	-0.432492	-nan	-0.444455	0.00264386
560	-0.432492	-nan	-0.432369	0.00583215
561	-0.432503	-nan	-0.438838	0.00607238
562	-0.432523	-nan	-0.443327	0.00379648
563	-0.432539	-nan	-0.441551	0.00329176
564	-0.43256	-nan	-0.444478	0.00312781
565	-0.432574	-nan	-0.440494	0.00520932
566	-0.432593	-nan	-0.443206	0.00273572
567	-0.432611	-nan	-0.443176	0.00235786
568	-0.432625	-nan	-0.440385	0.00403316
569	-0.432643	-nan	-0.442775	0.00292321
570	-0.43266	-nan	-0.442274	0.00290658
571	-0.432673	-nan	-0.4402	0.00297119
572	-0.432688	-nan	-0.441107	0.00263176
573	-0.432702	-nan	-0.440589	0.00305522
574	-0.432718	-nan	-0.441855	0.00280589
575	-0.432729	-nan	-0.439329	0.00379845
576	-0.432742	-nan	-0.440131	0.00430342
577	-0.432749	-nan	-0.436703	0.00447281
578	-0.432764	-nan	-0.441411	0.00376748
579	-0.432776	-nan	-0.439828	0.0038548
580	-0.432788	-nan	-0.439643	0.00389978
581	-0.432801	-nan	-0.440686	0.00490285
582	-0.432816	-nan	-0.441339	0.00405259
583	-0.432835	-nan	-0.443806	0.0020749
