1	-0.429472	0
2	-0.473243	0.0437715
3	-0.458689	0.0291631
4	-0.450426	0.0222152
5	-0.44324	0.0186481
6	-0.448514	0.0161137
7	-0.461062	0.0185178
8	-0.457539	0.0164193
9	-0.447486	0.0176276
10	-0.452785	0.0166334
11	-0.453041	0.0150476
12	-0.450072	0.0140538
13	-0.450744	0.012945
14	-0.453081	0.0122106
15	-0.454115	0.0114144
16	-0.455688	0.0107924
17	-0.459899	0.0109774
18	-0.456843	0.0107913
19	-0.45289	0.0109462
20	-0.457351	0.011302
21	-0.459538	0.0109706
22	-0.464743	0.0116836
23	-0.465737	0.0112082
24	-0.464372	0.0108176
25	-0.463103	0.0104531
26	-0.46126	0.0102108
27	-0.455124	0.0115838
28	-0.45533	0.0111643
29	-0.455972	0.0107916
30	-0.453476	0.0107201
31	-0.456399	0.0107725
32	-0.451749	0.0114196
33	-0.451996	0.0110709
34	-0.452309	0.010745
35	-0.45228	0.0104335
36	-0.451326	0.0101843
37	-0.452397	0.00996296
38	-0.451385	0.00974993
39	-0.449675	0.00964936
40	-0.450592	0.00944965
41	-0.445164	0.010696
42	-0.445138	0.0104383
43	-0.443653	0.0103002
44	-0.442265	0.0101587
45	-0.4412	0.00998735
46	-0.441369	0.0097693
47	-0.443501	0.00979399
48	-0.443143	0.00959447
49	-0.442546	0.00941557
50	-0.444109	0.00935691
51	-0.444574	0.00918337
52	-0.44504	0.00901706
53	-0.445514	0.00885799
54	-0.444924	0.00871237
55	-0.44515	0.00855547
56	-0.44275	0.00873743
57	-0.441367	0.00869338
58	-0.441466	0.00854274
59	-0.442194	0.00842824
60	-0.443339	0.00836525
61	-0.427858	0.0175312
62	-0.428456	0.0172565
63	-0.429604	0.0170191
64	-0.430551	0.0167778
65	-0.430269	0.0165201
66	-0.430334	0.016268
67	-0.430709	0.0160277
68	-0.432302	0.0158704
69	-0.429441	0.0158982
70	-0.432314	0.0159307
71	-0.431781	0.0157137
72	-0.431806	0.015494
73	-0.431662	0.0152809
74	-0.418837	0.0197905
75	-0.419979	0.0195582
76	-0.421803	0.0193852
77	-0.421254	0.0191397
78	-0.422126	0.0189128
79	-0.419077	0.0189192
80	-0.419534	0.0186868
81	-0.420386	0.0184743
82	-0.420384	0.0182476
83	-0.421295	0.0180494
84	-0.420643	0.0178452
85	-0.420313	0.0176371
86	-0.421464	0.0174688
87	-0.421994	0.0172749
88	-0.422212	0.0170789
89	-0.423948	0.016975
90	-0.425081	0.0168235
91	-0.425988	0.0166623
92	-0.426173	0.0164812
93	-0.425891	0.0163055
94	-0.425745	0.0161317
95	-0.42709	0.0160176
96	-0.428952	0.015959
97	-0.428609	0.0157973
98	-0.427628	0.015666
99	-0.427896	0.0155093
100	-0.428107	0.0153549
101	-0.42841	0.0152051
102	-0.428314	0.0150556
103	-0.428657	0.0149126
104	-0.428645	0.0147686
105	-0.429067	0.0146333
106	-0.429623	0.0145053
107	-0.430647	0.0144055
108	-0.4315	0.0142969
109	-0.431522	0.0141652
110	-0.430296	0.0140893
111	-0.430952	0.0139772
112	-0.430257	0.0138693
113	-0.430718	0.0137537
114	-0.430357	0.0136373
115	-0.430939	0.0135307
116	-0.43108	0.0134143
117	-0.432078	0.0133366
118	-0.431833	0.0132253
119	-0.43164	0.0131152
120	-0.432086	0.0130131
121	-0.432463	0.0129106
122	-0.433174	0.012824
123	-0.433565	0.0127254
124	-0.432584	0.0126604
125	-0.433147	0.0125713
126	-0.433316	0.0124723
127	-0.43357	0.0123763
128	-0.43351	0.0122794
129	-0.433827	0.0121879
130	-0.434406	0.0121077
131	-0.434777	0.0120206
132	-0.433862	0.0119642
133	-0.434533	0.0118929
134	-0.434179	0.0118091
135	-0.435139	0.0117605
136	-0.434857	0.0116771
137	-0.434356	0.0116023
138	-0.434728	0.0115239
139	-0.434972	0.0114433
140	-0.434458	0.0113729
141	-0.43447	0.011292
142	-0.435274	0.0112409
143	-0.434903	0.0111682
144	-0.435341	0.011099
145	-0.434649	0.0110438
146	-0.434874	0.0109702
147	-0.434648	0.0108977
148	-0.435142	0.0108351
149	-0.435866	0.0107864
150	-0.434865	0.0107609
151	-0.435236	0.0106958
152	-0.435494	0.0106283
153	-0.435051	0.0105679
154	-0.434477	0.0105148
155	-0.43376	0.0104713
156	-0.43431	0.0104184
157	-0.434474	0.0103532
158	-0.435069	0.0103046
159	-0.43539	0.0102446
160	-0.435716	0.0101856
161	-0.435734	0.0101222
162	-0.43587	0.0100604
163	-0.436631	0.0100274
164	-0.436755	0.00996687
165	-0.436627	0.00990711
166	-0.436725	0.00984774
167	-0.436549	0.00979017
168	-0.436097	0.0097422
169	-0.436002	0.00968485
170	-0.436156	0.00962895
171	-0.436082	0.00957277
172	-0.436361	0.00952104
173	-0.436554	0.00946781
174	-0.437085	0.0094282
175	-0.437351	0.00937795
176	-0.437767	0.0093338
177	-0.437952	0.00928276
178	-0.438143	0.00923243
179	-0.438606	0.00919237
180	-0.438849	0.00914441
181	-0.439122	0.00909784
182	-0.439137	0.00904772
183	-0.439393	0.00900181
184	-0.439886	0.00896628
185	-0.439833	0.00891784
186	-0.440059	0.00887265
187	-0.438557	0.008952
188	-0.438893	0.0089106
189	-0.439296	0.00887249
190	-0.439307	0.00882568
191	-0.439473	0.00878091
192	-0.439676	0.00873741
193	-0.439881	0.00869445
194	-0.440073	0.00865164
195	-0.440193	0.008608
196	-0.440193	0.00856397
197	-0.440668	0.00853361
198	-0.440718	0.00849055
199	-0.44071	0.00844778
200	-0.440991	0.00841013
201	-0.441324	0.00837481
202	-0.441642	0.00833933
203	-0.441779	0.00829927
204	-0.441922	0.00825973
205	-0.442151	0.00822253
206	-0.442258	0.00818322
207	-0.441999	0.0081477
208	-0.442226	0.00811161
209	-0.442261	0.00807278
210	-0.442629	0.00804265
211	-0.442931	0.00801014
212	-0.443026	0.00797283
213	-0.443397	0.00794398
214	-0.443737	0.00791411
215	-0.443508	0.00788056
216	-0.443836	0.00785086
217	-0.444346	0.0078312
218	-0.443768	0.00781657
219	-0.4433	0.00779484
220	-0.441451	0.00797659
221	-0.44145	0.00794042
222	-0.441631	0.00790666
223	-0.441736	0.00787182
224	-0.442158	0.00784797
225	-0.442387	0.00781635
226	-0.442608	0.00778485
227	-0.44228	0.00775743
228	-0.442657	0.00773252
229	-0.442665	0.00769868
230	-0.442648	0.00766516
231	-0.442778	0.007633
232	-0.442506	0.0076049
233	-0.442425	0.00757261
234	-0.442606	0.00754236
235	-0.442156	0.00752367
236	-0.442311	0.00749331
237	-0.442101	0.00746458
238	-0.442333	0.00743677
239	-0.442765	0.00741821
240	-0.442544	0.00739056
241	-0.442576	0.0073599
242	-0.442588	0.00732943
243	-0.442445	0.00730062
244	-0.442511	0.00727094
245	-0.442202	0.0072478
246	-0.442313	0.00721913
247	-0.442299	0.00718986
248	-0.442385	0.00716132
249	-0.442496	0.00713336
250	-0.442173	0.00711208
251	-0.44189	0.00708935
252	-0.441783	0.00706197
253	-0.442137	0.00704291
254	-0.442374	0.00701913
255	-0.442764	0.00700241
256	-0.442965	0.0069779
257	-0.443196	0.00695453
258	-0.443331	0.00692883
259	-0.443439	0.00690287
260	-0.443204	0.00688026
261	-0.442927	0.00685945
262	-0.442984	0.00683346
263	-0.443084	0.00680815
264	-0.443121	0.00678242
265	-0.442867	0.00676154
266	-0.44273	0.00673747
267	-0.443018	0.00671839
268	-0.44325	0.00669728
269	-0.443386	0.00667372
270	-0.443607	0.00665262
271	-0.443671	0.00662834
272	-0.443818	0.00660556
273	-0.443904	0.00658188
274	-0.444204	0.00656467
275	-0.444065	0.00654223
276	-0.444352	0.00652481
277	-0.443838	0.00652153
278	-0.443926	0.00649862
279	-0.443808	0.00647635
280	-0.44373	0.00645366
281	-0.443846	0.00643169
282	-0.443626	0.00641259
283	-0.443737	0.00639085
284	-0.443794	0.00636856
285	-0.443586	0.00634956
286	-0.443252	0.00633612
287	-0.443387	0.00631544
288	-0.443358	0.00629354
289	-0.443159	0.00627488
290	-0.441666	0.00642892
291	-0.441419	0.00641154
292	-0.441044	0.00640057
293	-0.440858	0.00638137
294	-0.440777	0.00636016
295	-0.440914	0.00634005
296	-0.440925	0.0063186
297	-0.44121	0.00630373
298	-0.441373	0.00628467
299	-0.441722	0.00627333
300	-0.441837	0.00625344
301	-0.441727	0.0062336
302	-0.441781	0.00621315
303	-0.441803	0.00619265
304	-0.442088	0.00617886
305	-0.442272	0.00616131
306	-0.442269	0.00614114
307	-0.442041	0.00612533
308	-0.442064	0.00610545
309	-0.442206	0.00608733
310	-0.442395	0.00607061
311	-0.442563	0.00605338
312	-0.442499	0.00603429
313	-0.44257	0.0060154
314	-0.442711	0.00599787
315	-0.442743	0.00597888
316	-0.442833	0.00596061
317	-0.442939	0.00594273
318	-0.44264	0.00593156
319	-0.442932	0.00592013
320	-0.443049	0.00590277
321	-0.442886	0.00588661
322	-0.442951	0.00586866
323	-0.44295	0.00585047
324	-0.442861	0.00583306
325	-0.442743	0.00581627
326	-0.442762	0.00579843
327	-0.442897	0.00578225
328	-0.442811	0.00576523
329	-0.442961	0.00574963
330	-0.442398	0.00575977
331	-0.442229	0.00574483
332	-0.442067	0.00572979
333	-0.442334	0.00571877
334	-0.442221	0.00570274
335	-0.442314	0.00568643
336	-0.442311	0.00566949
337	-0.442027	0.00565978
338	-0.442306	0.0056499
339	-0.442197	0.00563426
340	-0.442034	0.00562
341	-0.441849	0.00560657
342	-0.441788	0.00559048
343	-0.441807	0.00557419
344	-0.441738	0.00555839
345	-0.441766	0.00554233
346	-0.440869	0.00559861
347	-0.44088	0.00558247
348	-0.440934	0.00556666
349	-0.441493	0.00557878
350	-0.441461	0.00556291
351	-0.441031	0.00556368
352	-0.441081	0.00554807
353	-0.44099	0.00553308
354	-0.441026	0.00551755
355	-0.441289	0.00550825
356	-0.441334	0.00549294
357	-0.441532	0.0054811
358	-0.441517	0.00546579
359	-0.441376	0.00545236
360	-0.441344	0.00543728
361	-0.441448	0.00542319
362	-0.441762	0.00541727
363	-0.442118	0.00541408
364	-0.442283	0.0054017
365	-0.442542	0.00539309
366	-0.442451	0.0053791
367	-0.442761	0.00537337
368	-0.442758	0.00535875
369	-0.442792	0.00534431
370	-0.442677	0.00533108
371	-0.442801	0.00531814
372	-0.442771	0.00530392
373	-0.442855	0.00529035
374	-0.443062	0.00528023
375	-0.443042	0.00526617
376	-0.442622	0.00526888
377	-0.442665	0.00525506
378	-0.442859	0.0052447
379	-0.443133	0.00523804
380	-0.44282	0.00523362
381	-0.442756	0.00522027
382	-0.442858	0.00520758
383	-0.443053	0.00519764
384	-0.443104	0.00518433
385	-0.44294	0.00517347
386	-0.443129	0.00516354
387	-0.443077	0.00515045
388	-0.443177	0.00513813
389	-0.443236	0.00512525
390	-0.44329	0.00511237
391	-0.443285	0.00509929
392	-0.443352	0.0050867
393	-0.44342	0.00507421
394	-0.443389	0.00506141
395	-0.442674	0.00509895
396	-0.442609	0.00508647
397	-0.44257	0.00507379
398	-0.442811	0.00506677
399	-0.442841	0.00505414
400	-0.442891	0.00504173
401	-0.442862	0.00502923
402	-0.442444	0.00503407
403	-0.442352	0.00502239
404	-0.442323	0.00501003
405	-0.442518	0.00500144
406	-0.442439	0.00498972
407	-0.442701	0.00498435
408	-0.442829	0.00497375
409	-0.442825	0.00496158
410	-0.443133	0.00495905
411	-0.443229	0.00494791
412	-0.44325	0.00493593
413	-0.443388	0.00492589
414	-0.443453	0.0049144
415	-0.443704	0.00490897
416	-0.443968	0.00490425
417	-0.44414	0.00489553
418	-0.444229	0.00488461
419	-0.444521	0.00488168
420	-0.444221	0.00487927
421	-0.444147	0.00486824
422	-0.443727	0.00487475
423	-0.4438	0.00486376
424	-0.443825	0.00485234
425	-0.443876	0.00484117
426	-0.443863	0.00482981
427	-0.443764	0.00481949
428	-0.443953	0.00481191
429	-0.443784	0.00480365
430	-0.443938	0.00479493
431	-0.443968	0.00478389
432	-0.444023	0.00477312
433	-0.444068	0.0047623
434	-0.444133	0.00475176
435	-0.444063	0.00474135
436	-0.444168	0.00473162
437	-0.444069	0.00472181
438	-0.443971	0.00471205
439	-0.443809	0.00470408
440	-0.443994	0.00469703
441	-0.444088	0.00468732
442	-0.444064	0.00467676
443	-0.444259	0.00467023
444	-0.444226	0.00465982
445	-0.444092	0.00465126
446	-0.443315	0.00470545
447	-0.443293	0.00469496
448	-0.443206	0.00468528
449	-0.443058	0.00467718
450	-0.442855	0.00467119
451	-0.442876	0.00466087
452	-0.442942	0.00465102
453	-0.442907	0.00464087
454	-0.442831	0.00463127
455	-0.44274	0.00462197
456	-0.442335	0.00462954
457	-0.442453	0.0046209
458	-0.442637	0.00461448
459	-0.442688	0.0046047
460	-0.44266	0.00459476
461	-0.442802	0.00458696
462	-0.44309	0.00458608
463	-0.443181	0.00457707
464	-0.443446	0.00457488
465	-0.44347	0.0045651
466	-0.443448	0.00455534
467	-0.443524	0.00454619
468	-0.443426	0.00453752
